,Aportante 23
2015-05-18,0.0
2015-05-19,2.581436433501949e-06
2015-05-20,0.005849760720228475
2015-05-21,0.05801987445960611
2015-05-22,5.1755016132936634e-06
2015-05-23,0.00025704634390518485
2015-05-24,2.162032203226429e-06
2015-05-25,8.583068797918258e-07
2015-05-26,0.0
2015-05-27,8.642672923997452e-07
2015-05-28,0.004959247981082663
2015-05-29,0.012186881546201329
2015-05-30,0.0018971159800735297
2015-05-31,0.000430472068867441
2015-06-01,0.002440987603137648
2015-06-02,0.01753338923897657
2015-06-03,0.018834284149989312
2015-06-04,0.011265502137652898
2015-06-05,0.08785933175319204
2015-06-06,0.03210729846794192
2015-06-07,0.0021649548562906558
2015-06-08,0.0262832325393416
2015-06-09,0.010044206754635956
2015-06-10,3.2417046719405395e-05
2015-06-11,1.0428640800606729e-05
2015-06-12,0.0
2015-06-13,0.015609534836477743
2015-06-14,0.014908442436599863
2015-06-15,1.2814998058274796e-06
2015-06-16,0.0
2015-06-17,8.583068833445395e-07
2015-06-18,8.52346317969932e-07
2015-06-19,0.0001867964105522564
2015-06-20,0.0037219200092957917
2015-06-21,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.00028080455327438096
2015-06-25,0.0007285366623633863
2015-06-26,0.0
2015-06-27,0.0
2015-06-28,5.0654603263079105e-05
2015-06-29,0.0004225267192064706
2015-06-30,8.583068797918258e-07
2015-07-01,0.0
2015-07-02,4.261732087229575e-07
2015-07-03,8.523463748133508e-07
2015-07-04,4.351138045421976e-07
2015-07-05,0.03183074605760601
2015-07-06,0.000723823896061916
2015-07-07,0.0011370830615685347
2015-07-08,0.04233492880544291
2015-07-09,0.02071650891988711
2015-07-10,0.0028480620707446
2015-07-11,0.05658768809445581
2015-07-12,0.09175991375563003
2015-07-13,0.008123201434872407
2015-07-14,0.004045123013285728
2015-07-15,0.010258735842601216
2015-07-16,0.006053345890266127
2015-07-17,0.0066368076759866935
2015-07-18,0.024851901248304505
2015-07-19,0.004803561053033602
2015-07-20,9.553916928996194e-07
2015-07-21,8.583068797918258e-07
2015-07-22,1.7106532936850272e-06
2015-07-23,1.2880664760783567e-07
2015-07-24,8.612871056357108e-07
2015-07-25,0.0005202264168825053
2015-07-26,0.0013081274800381417
2015-07-27,0.07458682282496307
2015-07-28,0.020144301821116782
2015-07-29,0.0008913799181743604
2015-07-30,0.02620502148301215
2015-07-31,0.005782150043071435
2015-08-01,0.05517464522588051
2015-08-02,0.032866269466621356
2015-08-03,0.0005375354976927594
2015-08-04,1.2907958648611384e-06
2015-08-05,0.01616250837253312
2015-08-06,0.06565065944590935
2015-08-07,0.008062533907971141
2015-08-08,0.02311985320964102
2015-08-09,0.05525183576648518
2015-08-10,0.003857045639505432
2015-08-11,1.3390333962842444e-06
2015-08-12,0.0002769337872327384
2015-08-13,1.5381029096700378e-06
2015-08-14,0.005171023334396061
2015-08-15,0.009840860710305684
2015-08-16,4.351138045421976e-07
2015-08-17,8.52346317969932e-07
2015-08-18,1.2814998058274796e-06
2015-08-19,0.0
2015-08-20,5.124736629044245e-05
2015-08-21,0.023745185742943972
2015-08-22,0.01061320456407838
2015-08-23,1.666768122030179e-05
2015-08-24,0.0003461416661399214
2015-08-25,0.0346827760591118
2015-08-26,0.029205691652354145
2015-08-27,2.1958755220329665e-06
2015-08-28,0.09968927931987634
2015-08-29,0.03554999595971302
2015-08-30,3.763740345085744e-05
2015-08-31,9.011313032538132e-06
2015-09-01,0.0
2015-09-02,8.52346317969932e-07
2015-09-03,0.0
2015-09-04,1.7225742112714215e-06
2015-09-05,4.665831388053247e-06
2015-09-06,0.005801025588633651
2015-09-07,0.03943947386943687
2015-09-08,0.006198277914732335
2015-09-09,0.0019566426842899647
2015-09-10,2.576241283188241e-06
2015-09-11,1.297036874348123e-06
2015-09-12,4.231929437992221e-07
2015-09-13,8.583068833445395e-07
2015-09-14,0.0005673466713624371
2015-09-15,0.0057940165875271996
2015-09-16,0.0011462479324649889
2015-09-17,0.007952310523744358
2015-09-18,0.00012327550083879126
2015-09-19,8.523463748133508e-07
2015-09-20,3.5181894140728447e-07
2015-09-21,0.0006258700612314418
2015-09-22,0.003566863635920157
2015-09-23,0.010936360743086218
2015-09-24,0.041181456521255155
2015-09-25,0.0007340604976072149
2015-09-26,0.00015243428228135816
2015-09-27,0.014242048510934021
2015-09-28,0.02902740894467693
2015-09-29,0.0002501990329398137
2015-09-30,0.0029121513082806536
2015-10-01,0.019326982861858303
2015-10-02,0.00016929007182687016
2015-10-03,0.00029971917795676943
2015-10-04,0.031585339267375105
2015-10-05,0.007013834330892886
2015-10-06,0.0005031392230825909
2015-10-07,0.0009685956319496992
2015-10-08,0.0009289448038956641
2015-10-09,0.0008494862560448775
2015-10-10,0.00025734830700615684
2015-10-11,1.7483355407929887e-06
2015-10-12,0.0016446211579479605
2015-10-13,0.022671512880567776
2015-10-14,0.043967416225853616
2015-10-15,0.007323402317898836
2015-10-16,5.99165902734335e-05
2015-10-17,1.0261389450541607e-05
2015-10-18,0.0
2015-10-19,0.012449143801705313
2015-10-20,0.003180266638888127
2015-10-21,0.0009823837521709827
2015-10-22,9.094274639953979e-05
2015-10-23,0.000547871246176251
2015-10-24,0.009032126503464273
2015-10-25,0.016397267276855563
2015-10-26,5.842821072723907e-05
2015-10-27,2.9681092601711465e-06
2015-10-28,0.002031866019054995
2015-10-29,8.581119058366529e-05
2015-10-30,2.579537478414611e-05
2015-10-31,1.1073027524624626e-05
2015-11-01,0.0007971535294742908
2015-11-02,0.0035182726306634956
2015-11-03,0.0005272723860610104
2015-11-04,0.0008753829588274599
2015-11-05,0.0004638756818167167
2015-11-06,0.002512461149084966
2015-11-07,0.0006134494886559955
2015-11-08,0.0002834423113677461
2015-11-09,0.011789481013508166
2015-11-10,4.351138045421976e-07
2015-11-11,0.0005393199103415578
2015-11-12,0.00024755617316116717
2015-11-13,2.135568024641543e-06
2015-11-14,1.7162711287710408e-06
2015-11-15,1.5835640794139795e-06
2015-11-16,7.999014036000765e-05
2015-11-17,0.00018239940619188495
2015-11-18,0.004352392786640231
2015-11-19,0.0031128170631649905
2015-11-20,0.0
2015-11-21,0.0031136809760228365
2015-11-22,0.0017420549513880242
2015-11-23,0.0011722437911114451
2015-11-24,0.0074559721401132525
2015-11-25,0.0013522702758595095
2015-11-26,0.0008518505897358162
2015-11-27,0.0005745272904160414
2015-11-28,6.0951305534341e-06
2015-11-29,1.9253385102721514e-06
2015-11-30,0.0002457061561146428
2015-12-01,0.0025006232120222964
2015-12-02,0.0021377891806891812
2015-12-03,7.143970263206353e-05
2015-12-04,8.523463748133508e-07
2015-12-05,0.00016381983029640327
2015-12-06,0.00020738249956740235
2015-12-07,8.52346317969932e-07
2015-12-08,2.520569300247451e-07
2015-12-09,1.7136334804490616e-06
2015-12-10,8.523463748133508e-07
2015-12-11,0.0
2015-12-12,4.472489542414701e-05
2015-12-13,1.684037737258053e-05
2015-12-14,1.1295282132261675e-05
2015-12-15,1.7046927496267017e-06
2015-12-16,1.704016369785677e-06
2015-12-17,0.0
2015-12-18,8.583068797918258e-07
2015-12-19,3.9904804553015757e-07
2015-12-20,9.668075432211666e-07
2015-12-21,8.544610722372268e-05
2015-12-22,0.0004850668421223202
2015-12-23,5.912952493683745e-05
2015-12-24,8.52346317969932e-07
2015-12-25,8.52346317969932e-07
2015-12-26,8.52346317969932e-07
2015-12-27,8.52346317969932e-07
2015-12-28,8.52346317969932e-07
2015-12-29,9.264021596536776e-05
2015-12-30,0.00017348436985985708
2015-12-31,0.0
2016-01-01,4.351138045421976e-07
2016-01-02,0.0
2016-01-03,7.350944866568356e-05
2016-01-04,0.0001782675919883532
2016-01-05,0.00029959910997897195
2016-01-06,0.0003499410919200766
2016-01-07,0.00014389273472635084
2016-01-08,0.0014916236116711565
2016-01-09,0.00016219302749100357
2016-01-10,8.52346317969932e-07
2016-01-11,7.601284374624995e-05
2016-01-12,0.0007858546608585423
2016-01-13,1.2679971632678644e-06
2016-01-14,2.5841331989795435e-06
2016-01-15,8.55609300742799e-07
2016-01-16,0.0
2016-01-17,4.410743663640915e-07
2016-01-18,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,1.7046927496267017e-06
2016-01-22,2.9138084185325497e-06
2016-01-23,0.0003382011995136131
2016-01-24,0.014559432308507154
2016-01-25,0.0004666806277582201
2016-01-26,0.00012594044628867315
2016-01-27,0.007040996874690783
2016-01-28,0.0014764350854744345
2016-01-29,0.0002162599966674738
2016-01-30,8.523463748133508e-07
2016-01-31,4.104638503769696e-06
2016-02-01,0.0001977041505610787
2016-02-02,0.011631126777509484
2016-02-03,0.001570759080968624
2016-02-04,0.0007003610771731874
2016-02-05,0.0004150106744227973
2016-02-06,1.7106532936850272e-06
2016-02-07,9.048792252295983e-07
2016-02-08,3.4348439362089514e-08
2016-02-09,0.0
2016-02-10,8.52346317969932e-07
2016-02-11,8.583068833445395e-07
2016-02-12,4.674923622002036e-07
2016-02-13,2.5796225600061007e-06
2016-02-14,0.0
2016-02-15,3.010033651662525e-06
2016-02-16,8.619266034433382e-05
2016-02-17,4.739781455185239e-06
2016-02-18,0.0
2016-02-19,8.523463748133508e-07
2016-02-20,8.523463748133508e-07
2016-02-21,3.4267359296791255e-06
2016-02-22,1.7223852069037093e-06
2016-02-23,0.0
2016-02-24,1.7046927496267017e-06
2016-02-25,8.583068833445395e-07
2016-02-26,4.3109650249562037e-07
2016-02-27,8.52346317969932e-07
2016-02-28,2.9986954359628726e-06
2016-02-29,8.52346317969932e-07
2016-03-01,1.717797999845061e-06
2016-03-02,0.0
2016-03-03,4.357758029982506e-07
2016-03-04,3.4284630601177923e-06
2016-03-05,2.4963233430506816e-06
2016-03-06,1.716613667213096e-06
2016-03-07,0.0001122688843032061
2016-03-08,2.587142773791129e-06
2016-03-09,8.52346317969932e-07
2016-03-10,1.7106532368416083e-06
2016-03-11,2.5714741127558227e-06
2016-03-12,2.139806667855737e-06
2016-03-13,8.583068797918258e-07
2016-03-14,8.583068797918258e-07
2016-03-15,8.523463748133508e-07
2016-03-16,8.583068797918258e-07
2016-03-17,3.4357204048843662e-06
2016-03-18,1.7106532936850272e-06
2016-03-19,8.612274626784711e-07
2016-03-20,8.52346317969932e-07
2016-03-21,0.0
2016-03-22,2.5719400582602248e-06
2016-03-23,8.52346317969932e-07
2016-03-24,9.899283545025154e-06
2016-03-25,8.713729471310216e-07
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,6.286532878787404e-05
2016-03-31,0.0015486483856783073
2016-04-01,8.523463748133508e-07
2016-04-02,0.00048131408404815835
2016-04-03,0.013958652090115788
2016-04-04,0.0006087685777635927
2016-04-05,5.720732473437854e-06
2016-04-06,0.004635574857976449
2016-04-07,0.020242372761236124
2016-04-08,0.0006375080470129663
2016-04-09,0.000653578669336482
2016-04-10,2.1080774518403336e-06
2016-04-11,0.0
2016-04-12,8.869417567469917e-05
2016-04-13,0.005886315794314369
2016-04-14,0.0314160396616968
2016-04-15,0.059271996910266446
2016-04-16,0.004852589914354227
2016-04-17,0.004905621952054766
2016-04-18,0.0031937347629299806
2016-04-19,0.0014975454847691422
2016-04-20,0.007079646193272704
2016-04-21,0.0022259491985112865
2016-04-22,0.0025714834866874497
2016-04-23,0.05781817375594274
2016-04-24,0.020759307732016355
2016-04-25,2.1973403833680232e-05
2016-04-26,3.430159267736599e-06
2016-04-27,1.6978573853521084e-06
2016-04-28,0.0
2016-04-29,0.0
2016-04-30,5.683353289426169e-06
2016-05-01,0.01023373482580783
2016-05-02,0.0013062880199831623
2016-05-03,0.0
2016-05-04,8.583068833445395e-07
2016-05-05,0.00731569178078085
2016-05-06,1.3930257779774965e-05
2016-05-07,0.00044062380063331736
2016-05-08,0.0008443776833759291
2016-05-09,1.2880664760783567e-07
2016-05-10,5.940461562851728e-05
2016-05-11,0.007440494278729972
2016-05-12,0.0004939864473106169
2016-05-13,1.7225767692252703e-06
2016-05-14,0.012233458535043588
2016-05-15,0.0037618491609217757
2016-05-16,8.583068797918258e-07
2016-05-17,8.523463748133508e-07
2016-05-18,0.007526935409691374
2016-05-19,0.005133085533621675
2016-05-20,0.0028652478072602873
2016-05-21,1.5243727247352735e-05
2016-05-22,8.52346317969932e-07
2016-05-23,0.00010071922156770351
2016-05-24,0.00039064586796149663
2016-05-25,0.01856393985829111
2016-05-26,3.4338336879924193e-06
2016-05-27,0.0
2016-05-28,0.0002057433127333752
2016-05-29,0.00886769264431323
2016-05-30,0.010893543645486994
2016-05-31,0.006050690452828973
2016-06-01,0.003716914027378707
2016-06-02,0.0005015732877890807
2016-06-03,0.0023298164039445867
2016-06-04,0.0028620768401127613
2016-06-05,2.5055814364612283e-06
2016-06-06,0.0002585337323643326
2016-06-07,0.00016028088017916252
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,2.592539090073842e-06
2016-06-11,8.583068833445395e-07
2016-06-12,0.0014377479302365211
2016-06-13,0.0031375183897489143
2016-06-14,0.0015943429227602685
2016-06-15,1.7285345847994904e-06
2016-06-16,1.7096916735681589e-06
2016-06-17,2.571940399320738e-06
2016-06-18,2.5844080369097355e-06
2016-06-19,0.0
2016-06-20,0.0
2016-06-21,8.612871056357108e-07
2016-06-22,4.351138045421976e-07
2016-06-23,2.437829948576109e-06
2016-06-24,8.523463748133508e-07
2016-06-25,4.261732087229575e-07
2016-06-26,6.39053724565681e-05
2016-06-27,1.9194716114108844e-07
2016-06-28,0.0
2016-06-29,0.0012736722875600253
2016-06-30,0.001769619321414047
2016-07-01,1.2873477430730418e-06
2016-07-02,9.71032906386812e-05
2016-07-03,0.0028106147959057752
2016-07-04,0.0020395066273364744
2016-07-05,0.0
2016-07-06,8.583068797918258e-07
2016-07-07,2.1294164866958454e-06
2016-07-08,6.468868887515196e-05
2016-07-09,5.773063433372369e-05
2016-07-10,0.03203381370689909
2016-07-11,0.037236594749606985
2016-07-12,0.0011546677541440333
2016-07-13,0.04266606043961088
2016-07-14,0.027449685840237936
2016-07-15,4.5505368103415275e-05
2016-07-16,0.0
2016-07-17,0.02522000640115366
2016-07-18,0.002494296987075644
2016-07-19,8.520686020285397e-06
2016-07-20,0.014601501974007431
2016-07-21,0.0015045156923391052
2016-07-22,0.0035555477869371644
2016-07-23,0.02546655823545919
2016-07-24,0.035628370309280136
2016-07-25,0.035810752972365356
2016-07-26,4.1339558967816415e-05
2016-07-27,3.347962589587195e-06
2016-07-28,0.009564384060390925
2016-07-29,0.0032496316123920765
2016-07-30,0.00048679820556128754
2016-07-31,0.0048519400215742145
2016-08-01,0.001044125211584765
2016-08-02,8.583068797918258e-07
2016-08-03,0.004241382759706709
2016-08-04,9.178291942616304e-05
2016-08-05,0.0001016463262536968
2016-08-06,1.716613667213096e-06
2016-08-07,0.0002677112312640174
2016-08-08,5.9326723823872626e-05
2016-08-09,4.351138045421976e-07
2016-08-10,1.2874602930423862e-06
2016-08-11,0.0008375609325150312
2016-08-12,0.0014454225362243761
2016-08-13,0.018436920440798164
2016-08-14,0.03268556297505795
2016-08-15,0.016911066120180018
2016-08-16,0.047980022416955925
2016-08-17,0.01571212885732112
2016-08-18,0.014351834179991384
2016-08-19,0.00724863081664865
2016-08-20,0.0018327962341445684
2016-08-21,8.583068833445395e-07
2016-08-22,1.3050511142864707e-06
2016-08-23,3.0913595425880564e-07
2016-08-24,0.0008977039889751044
2016-08-25,0.006126527898287449
2016-08-26,0.0035544716704687023
2016-08-27,2.2107766796741004e-06
2016-08-28,8.553266184208042e-07
2016-08-29,4.410743663640915e-07
2016-08-30,0.0061440228254973665
2016-08-31,0.0003703727560478516
2016-09-01,8.583068797918258e-07
2016-09-02,8.52346317969932e-07
2016-09-03,4.441520893294637e-07
2016-09-04,8.583068797918258e-07
2016-09-05,8.52346317969932e-07
2016-09-06,0.0
2016-09-07,8.491134053656424e-07
2016-09-08,1.2814998058274796e-06
2016-09-09,1.2822679309465457e-06
2016-09-10,0.0
2016-09-11,0.0003763413804160522
2016-09-12,0.039951934054237755
2016-09-13,0.0018099369132909934
2016-09-14,3.1620769177452993e-07
2016-09-15,0.0004955350847567542
2016-09-16,0.0005709914837398636
2016-09-17,7.056382382658694e-05
2016-09-18,0.0
2016-09-19,3.427266165090259e-06
2016-09-20,4.375456796879007e-07
2016-09-21,0.0
2016-09-22,1.7088229355977091e-06
2016-09-23,3.3416485382338705e-06
2016-09-24,1.28980082081398e-06
2016-09-25,5.443621399011798e-06
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,7.96752456384854e-06
2016-09-29,0.007912067538600857
2016-09-30,0.005757423780732235
2016-10-01,0.0
2016-10-02,8.52346317969932e-07
2016-10-03,0.0010501937017830117
2016-10-04,0.002505277678117914
2016-10-05,1.7195939676639682e-06
2016-10-06,0.00017888111577572783
2016-10-07,8.523463748133508e-07
2016-10-08,1.7166130419354886e-06
2016-10-09,2.5749204723979346e-06
2016-10-10,1.293420723413874e-06
2016-10-11,0.008400738601760506
2016-10-12,0.033079783751198626
2016-10-13,0.023844333220234076
2016-10-14,0.0025141479100211192
2016-10-15,0.029840807778364484
2016-10-16,0.029421092595027395
2016-10-17,0.001738855242727766
2016-10-18,0.00934665662757421
2016-10-19,0.0008436433338499875
2016-10-20,1.2227791850849734e-05
2016-10-21,0.0
2016-10-22,5.707316469208647e-05
2016-10-23,0.0044159411372761805
2016-10-24,0.010052978184161267
2016-10-25,0.00020411004454402602
2016-10-26,0.0
2016-10-27,8.52346317969932e-07
2016-10-28,2.3841659658676988e-05
2016-10-29,3.2720626308473276e-05
2016-10-30,6.556962686726504e-05
2016-10-31,0.009138325064406549
2016-11-01,0.007057677386113884
2016-11-02,4.410743663640915e-07
2016-11-03,1.9896838624598617e-06
2016-11-04,0.0
2016-11-05,0.0
2016-11-06,8.583068833445395e-07
2016-11-07,4.4142105437572354e-07
2016-11-08,2.5808803911786526e-06
2016-11-09,1.2993812106287805e-06
2016-11-10,2.568958734627813e-06
2016-11-11,8.642672355563263e-07
2016-11-12,5.910911700200012e-06
2016-11-13,5.704265438877066e-06
2016-11-14,0.00024784343727564406
2016-11-15,0.0006186861815256449
2016-11-16,2.5802955860854127e-06
2016-11-17,0.0
2016-11-18,0.0
2016-11-19,0.0
2016-11-20,0.005789167042505943
2016-11-21,0.0002053641433748052
2016-11-22,6.222326361640332e-06
2016-11-23,0.0037910832186876715
2016-11-24,0.0006022883845487788
2016-11-25,0.0008668313592167224
2016-11-26,0.013717307074492988
2016-11-27,0.0004948144746015837
2016-11-28,1.7262897813452582e-06
2016-11-29,9.999840912414738e-06
2016-11-30,0.00010840417969401935
2016-12-01,4.2915343101412873e-07
2016-12-02,2.571940342477319e-06
2016-12-03,1.7295448898594414e-06
2016-12-04,0.01934272227650982
2016-12-05,0.001962604664139829
2016-12-06,8.523463748133508e-07
2016-12-07,1.2848341270910169e-06
2016-12-08,3.810021384759824e-06
2016-12-09,0.0011295695425190897
2016-12-10,0.0008983617111787957
2016-12-11,1.4060078938855748e-05
2016-12-12,0.0002421554179093973
2016-12-13,0.0
2016-12-14,1.2814997489840607e-06
2016-12-15,8.583068797918258e-07
2016-12-16,2.6719043011850107e-06
2016-12-17,3.817728010274596e-06
2016-12-18,0.0010022477577285441
2016-12-19,0.0
2016-12-20,0.0005392422110347425
2016-12-21,0.0008096339843245144
2016-12-22,4.351138045421976e-07
2016-12-23,8.52346317969932e-07
2016-12-24,4.351138045421976e-07
2016-12-25,0.019251546566723753
2016-12-26,0.003671882516246731
2016-12-27,1.2874602361989673e-06
2016-12-28,8.52346317969932e-07
2016-12-29,1.6163971464512712e-08
2016-12-30,1.0044897334857092e-06
2016-12-31,0.00014384338401002378
2017-01-01,1.9058647604127807e-06
2017-01-02,1.7099997648983845e-06
2017-01-03,1.2844800494349329e-06
2017-01-04,4.351138045421976e-07
2017-01-05,1.7234395954801585e-06
2017-01-06,8.553266184208042e-07
2017-01-07,4.351138045421976e-07
2017-01-08,0.00040427375637749473
2017-01-09,0.017696084092605462
2017-01-10,0.0
2017-01-11,2.571940399320738e-06
2017-01-12,0.0
2017-01-13,1.2883065778623859e-06
2017-01-14,2.9448214556426957e-06
2017-01-15,1.5898275160383245e-06
2017-01-16,8.52346317969932e-07
2017-01-17,4.351138045421976e-07
2017-01-18,4.351138613856165e-07
2017-01-19,4.351138045421976e-07
2017-01-20,8.52346317969932e-07
2017-01-21,0.0
2017-01-22,1.2814997489840607e-06
2017-01-23,1.7288891172029253e-06
2017-01-24,8.52346317969932e-07
2017-01-25,0.0
2017-01-26,4.351138045421976e-07
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,8.612871056357108e-07
2017-01-30,1.290095269723679e-06
2017-01-31,1.2934207802572928e-06
2017-02-01,1.2764174925905536e-06
2017-02-02,2.1451105455995173e-06
2017-02-03,1.929706244697889e-05
2017-02-04,0.010327932548303364
2017-02-05,3.893244064460367e-06
2017-02-06,4.351138045421976e-07
2017-02-07,6.095433559686958e-06
2017-02-08,2.2391343418541386e-05
2017-02-09,8.52346317969932e-07
2017-02-10,0.00013307191557803398
2017-02-11,1.2943108913532342e-06
2017-02-12,0.0
2017-02-13,0.0002136461706698864
2017-02-14,0.00017868836037053878
2017-02-15,0.00019149103407132423
2017-02-16,0.0023376385447350157
2017-02-17,0.0055560328697072045
2017-02-18,7.051603258537013e-05
2017-02-19,1.7106532368416083e-06
2017-02-20,0.0
2017-02-21,1.7040207467289292e-06
2017-02-22,0.0
2017-02-23,0.00010547021681219831
2017-02-24,7.760494432077548e-05
2017-02-25,0.000556268277735252
2017-02-26,0.0014833793295970204
2017-02-27,0.011053984043956891
2017-02-28,0.0008785890319690595
2017-03-01,0.006756871029459312
2017-03-02,0.005589719950051603
2017-03-03,6.5673796210969655e-06
2017-03-04,7.88367390503296e-06
2017-03-05,0.0
2017-03-06,1.7245665731024928e-06
2017-03-07,0.0
2017-03-08,0.007463614819413524
2017-03-09,0.017926419690503913
2017-03-10,3.891702868844793e-06
2017-03-11,0.0
2017-03-12,4.351138045421976e-07
2017-03-13,0.0
2017-03-14,0.000292094582104548
2017-03-15,1.5102833857380868e-05
2017-03-16,1.286297731439845e-06
2017-03-17,3.679829128717972e-07
2017-03-18,1.7175086668430595e-06
2017-03-19,2.234770057053168e-06
2017-03-20,8.902509288248947e-06
2017-03-21,1.6132148595953963e-06
2017-03-22,1.7484364860338553e-06
2017-03-23,8.960901680639236e-07
2017-03-24,0.00012491587854918766
2017-03-25,0.0013208027282929434
2017-03-26,0.002368068288410155
2017-03-27,4.351138045421976e-07
2017-03-28,8.52346317969932e-07
2017-03-29,0.0004649819963842058
2017-03-30,2.591286675404694e-06
2017-03-31,1.2904405366498395e-06
2017-04-01,0.0008611431566335387
2017-04-02,3.4370563707082096e-05
2017-04-03,2.1376364429670502e-06
2017-04-04,1.6817601037427405e-06
2017-04-05,3.024043508048635e-06
2017-04-06,0.0005385168528152725
2017-04-07,0.03805679431395886
2017-04-08,0.002484567842127374
2017-04-09,4.261732051702438e-07
2017-04-10,8.523463748133508e-07
2017-04-11,0.0
2017-04-12,2.581135959189851e-06
2017-04-13,2.6328582985655177e-06
2017-04-14,0.0015199263226770077
2017-04-15,0.002079251155912593
2017-04-16,1.3624460010205285e-05
2017-04-17,9.20861381573713e-06
2017-04-18,5.100702834844251e-05
2017-04-19,0.014953603885839268
2017-04-20,0.02327811601808018
2017-04-21,8.862268369909035e-05
2017-04-22,0.0
2017-04-23,5.764233863462498e-05
2017-04-24,0.005660230426442313
2017-04-25,0.006642822475626772
2017-04-26,5.759930206557451e-06
2017-04-27,1.293420723413874e-06
2017-04-28,8.52346317969932e-07
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,2.093089137353241e-05
2017-05-02,0.008661618597569733
2017-05-03,3.6832083659168872e-06
2017-05-04,8.583068797918258e-07
2017-05-05,0.0
2017-05-06,0.0015286975492183232
2017-05-07,0.04519809201612311
2017-05-08,0.009184336258193194
2017-05-09,8.470269108329376e-07
2017-05-10,0.0017439981638360765
2017-05-11,0.012438093807373908
2017-05-12,0.005248813659452864
2017-05-13,0.013890876305259876
2017-05-14,0.04640247710680557
2017-05-15,2.6520025932182698e-05
2017-05-16,0.0001912002845891316
2017-05-17,0.03509880950885175
2017-05-18,0.005379903315770207
2017-05-19,4.061814081728795e-05
2017-05-20,4.040992866128178e-09
2017-05-21,0.015215396881103516
2017-05-22,8.641233888723082e-05
2017-05-23,7.956361366530595e-05
2017-05-24,0.00015176115390605154
2017-05-25,0.0025239844336260443
2017-05-26,1.8376415058717889e-06
2017-05-27,1.2831644085053995e-06
2017-05-28,0.0
2017-05-29,8.583068833445395e-07
2017-05-30,8.610365749919474e-05
2017-05-31,0.0
2017-06-01,1.3215612488762665e-05
2017-06-02,0.00017855197686130695
2017-06-03,0.014381582403541607
2017-06-04,0.00891816746572092
2017-06-05,1.722761453493149e-06
2017-06-06,8.52346317969932e-07
2017-06-07,0.039621497412791175
2017-06-08,0.0020657603929983884
2017-06-09,3.8894556336483715e-07
2017-06-10,1.4706182833309621e-06
2017-06-11,1.45021131483175e-06
2017-06-12,8.52346317969932e-07
2017-06-13,1.2934207802572928e-06
2017-06-14,0.0009347103913948896
2017-06-15,0.01585116891537185
2017-06-16,0.058378151269424715
2017-06-17,0.029588855020069058
2017-06-18,0.0008823985265473188
2017-06-19,1.7138594898824522e-06
2017-06-20,0.00313831108089975
2017-06-21,0.01739178794915264
2017-06-22,0.07090674184131923
2017-06-23,0.0052981948448390034
2017-06-24,0.03255666620710962
2017-06-25,0.09650886159832195
2017-06-26,0.006788376709417948
2017-06-27,0.0034813673819525767
2017-06-28,2.1428990635286027e-06
2017-06-29,0.00035043778055663164
2017-06-30,0.00045349840390480174
2017-07-01,1.2889127560811175e-06
2017-07-02,0.0
2017-07-03,0.0007677972316741943
2017-07-04,0.022545926146588083
2017-07-05,0.0003070064724917787
2017-07-06,1.6954238131894904e-05
2017-07-07,0.0029594281971896436
2017-07-08,0.01081629860315604
2017-07-09,0.007728330159591416
2017-07-10,0.0
2017-07-11,8.52346317969932e-07
2017-07-12,0.0019154698666829946
2017-07-13,0.04411130664593714
2017-07-14,0.03635881273540859
2017-07-15,0.03049921403333243
2017-07-16,1.03888369199783e-05
2017-07-17,8.583068797918258e-07
2017-07-18,2.133845555363223e-06
2017-07-19,0.0
2017-07-20,2.133845555363223e-06
2017-07-21,0.0
2017-07-22,0.009320818468573456
2017-07-23,0.028621184623847575
2017-07-24,8.493863827818315e-06
2017-07-25,8.52346317969932e-07
2017-07-26,1.2814997489840607e-06
2017-07-27,0.0
2017-07-28,0.0025017066526197983
2017-07-29,8.622367469173296e-06
2017-07-30,9.138705317010882e-07
2017-07-31,8.583068833445395e-07
2017-08-01,2.3509063615134526e-06
2017-08-02,1.4706182264875433e-06
2017-08-03,8.583068797918258e-07
2017-08-04,3.357054823535984e-06
2017-08-05,0.01699075077549886
2017-08-06,0.006144138817054817
2017-08-07,0.01319123653032012
2017-08-08,0.002088827601933883
2017-08-09,0.048030687521740056
2017-08-10,0.02256413304189375
2017-08-11,0.01697635852684409
2017-08-12,0.0016580027038768186
2017-08-13,0.03254077959860909
2017-08-14,0.0066603007963148214
2017-08-15,1.5328264052479456e-05
2017-08-16,4.351138045421976e-07
2017-08-17,4.351138613856165e-07
2017-08-18,0.03168273180997827
2017-08-19,0.007754443055492337
2017-08-20,7.658439167475296e-06
2017-08-21,8.52346317969932e-07
2017-08-22,0.03505756819652298
2017-08-23,0.002708782331418183
2017-08-24,0.03456988400321896
2017-08-25,0.04214672133063736
2017-08-26,0.00891024732993821
2017-08-27,0.020954627960413787
2017-08-28,0.031237949153090173
2017-08-29,0.0004218566215189701
2017-08-30,4.261732087229575e-07
