Nodes and Reaches,CA_Alcantarilla   0 \ Headflow,CA_Bellavista Alto   0 \ Headflow,CA_Calderon   0 \ Headflow,CA_Camarote   0 \ Headflow,CA_Cocinera   0 \ Headflow,CA_Cuz Cuz   0 \ Headflow,CA_Del Medio o Bellavista Bajo   0 \ Headflow,CA_El Aguita   0 \ Headflow,CA_El Bajo   0 \ Headflow,CA_El Bato o El Cato   0 \ Headflow,CA_El Durazno   0 \ Headflow,CA_El Macal   0 \ Headflow,CA_El Peumo   0 \ Headflow,CA_El Silo   0 \ Headflow,CA_Escorial   0 \ Headflow,CA_Higuera   0 \ Headflow,CA_Hospital   0 \ Headflow,CA_Inquilino o Del Bajo   0 \ Headflow,CA_La Montana   0 \ Headflow,CA_Las Bellacas   0 \ Headflow,CA_Las Juntas   0 \ Headflow,CA_Las Juntas_El Maiten   0 \ Headflow,CA_Las Peras   0 \ Headflow,CA_Las Salinas   0 \ Headflow,CA_Los Gonzalez   0 \ Headflow,CA_Los Perales   0 \ Headflow,CA_Los Sauces   0 \ Headflow,CA_Mala Ladera   0 \ Headflow,CA_Molino Carcamo   0 \ Headflow,CA_Molino El Peral   0 \ Headflow,CA_Pelados   0 \ Headflow,CA_Pichicaven   0 \ Headflow,CA_Plantacion   0 \ Headflow,CA_Poblacion Los Guindos   0 \ Headflow,CA_Potrero Nuevo   0 \ Headflow,CA_Rodado   0 \ Headflow,CA_San Isidro   0 \ Headflow,CA_San Javier   0 \ Headflow,CA_San Jorge   0 \ Headflow,CA_San Patricio   0 \ Headflow,CA_Santa Isabel   0 \ Headflow,CA_Santa Margot   0 \ Headflow,CA_Santa Olga   0 \ Headflow,CA_Turbina   0 \ Headflow,CA_Vega de Cesped   0 \ Headflow,CA_Zepedino   0 \ Headflow,CL_1   0 \ Headflow,CL_2   0 \ Headflow,Estero Caren   0 \ Headflow,Rio Illapel   0 \ Headflow
may-08,0.00093634,0.0105433,0.000970167,0.00145186,0.000502975,0.0153585,0.00620435,0.000936931,0.000922133,0,0.000330252,0.000671763,0.000375287,0.00592881,0.0051324,0.0100051,0.0114401,0.0152942,0.000187643,0.02108,0.0024856,0.000963921,0,0.00460909,0.000339902,0.000363758,0.000936931,0.017389,0.0709923,0.00532415,0,0.000231411,0.00262568,0.0146899,0.00374883,0.00107425,0.00625992,0.000728592,0.00116418,0.00281942,0.00600282,0.0035472,0.00453751,0.0181918,0.000337361,0.00231341,0.0737997,0.490199,0.0253,0.545897
jun-08,0.00119074,0.0134079,0.00123376,0.00184633,0.000639633,0.0195313,0.00789006,0.00119149,0.00117267,0,0.000419981,0.00085428,0.000477251,0.00753966,0.00652687,0.0127235,0.0145484,0.0194496,0.000238626,0.0268074,0.00316094,0.00122582,0,0.00586137,0.000432253,0.000462591,0.00119149,0.0221135,0.0902808,0.00677071,0,0.000294285,0.00333907,0.0186811,0.00476738,0.00136612,0.00796073,0.000926549,0.00148049,0.00358545,0.00763378,0.00451097,0.00577034,0.0231344,0.000429022,0.00294196,0.0753997,0.503098,0.0132,0.694217
jul-08,0.00126494,0.0142434,0.00131064,0.00196138,0.000679491,0.0207484,0.00838172,0.00126574,0.00124575,0,0.000446152,0.000907514,0.000506991,0.00800949,0.00693358,0.0135164,0.015455,0.0206616,0.000253496,0.0284779,0.00335791,0.0013022,0,0.00622661,0.000459189,0.000491417,0.00126574,0.0234915,0.0959066,0.00719263,0,0.000312623,0.00354715,0.0198453,0.00506445,0.00145125,0.00845679,0.000984287,0.00157275,0.00380887,0.00810948,0.00479207,0.00612992,0.024576,0.000455756,0.00312529,0.0841999,0.574048,0.0187,0.737478
ago-08,0.00209705,0.023613,0.00217281,0.00325161,0.00112647,0.0343972,0.0138954,0.00209837,0.00206523,0,0.00073964,0.0015045,0.000840501,0.0132783,0.0114946,0.0224077,0.0256216,0.0342533,0.00042025,0.0472113,0.00556681,0.00215882,0,0.0103226,0.000761253,0.000814681,0.00209837,0.0389448,0.158996,0.0119241,0,0.000518273,0.00588053,0.0328999,0.00839596,0.00240591,0.0140199,0.00163177,0.00260733,0.00631443,0.0134441,0.0079444,0.0101623,0.0407427,0.000755562,0.00518117,0.10612,0.750777,0.1331,1.22261
sept-08,0.00271362,0.0305556,0.00281166,0.00420765,0.00144086,0.0445106,0.0179809,0.00271533,0.00267245,0,0.000957108,0.00194685,0.00108762,0.0171824,0.0148743,0.028996,0.0331548,0.0443244,0.000543812,0.0610923,0.00720356,0.00279355,0,0.0133577,0.000985076,0.00105421,0.00271533,0.0503952,0.205744,0.01543,0,0.000670655,0.00760952,0.0425731,0.0108645,0.00311329,0.0181419,0.00211154,0.00337394,0.00817099,0.0173969,0.0102802,0.0131502,0.0527218,0.000977712,0.00670453,0.0202,0.0580498,0.2409,1.58208
oct-08,0.00509978,0.057424,0.00528402,0.00790755,0.00270247,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193199,0.0247136,0.0990815,0.00183744,0.0126,0,0,0.677599,3.02099
nov-08,0.00509978,0.057424,0.00528402,0.00790755,0.00269591,0.08365,0.033792,0.005103,0.0050224,0,0.00179872,0.00365876,0.002044,0.0322913,0.0279536,0.054493,0.0623087,0.0833,0.001022,0.114812,0.0135378,0.00525,0,0.0251034,0.00185128,0.00198121,0.005103,0.0947092,0.38666,0.028998,0,0.00126038,0.0143008,0.0800087,0.020418,0.0058509,0.0340947,0.00396828,0.00634073,0.015356,0.0326944,0.0193198,0.0247136,0.0990815,0.00183744,0.0126,0,0,1.6126,6.2696
dic-08,0.00490254,0.055203,0.00507965,0.00760171,0.00259114,0.0804147,0.032485,0.00490563,0.00482815,0,0.00172915,0.00351725,0.00196494,0.0310424,0.0268725,0.0523853,0.0598988,0.0800782,0.000982472,0.110372,0.0130142,0.00504695,0,0.0241325,0.00177968,0.00190458,0.00490563,0.0910461,0.371705,0.0278764,0,0.00121163,0.0137477,0.0769142,0.0196283,0.00562461,0.032776,0.0038148,0.00609549,0.014762,0.0314299,0.0185726,0.0237577,0.0952493,0.00176637,0.0121127,0,0,0.664397,2.85825
ene-09,0.00244332,0.027512,0.00253159,0.00378853,0.00129223,0.0400769,0.0161898,0.00244486,0.00240625,0,0.000861771,0.00175292,0.000979286,0.0154708,0.0133927,0.0261077,0.0298523,0.0399092,0.000489643,0.0550069,0.00648601,0.00251529,0,0.0120271,0.000886953,0.000949203,0.00244486,0.0453754,0.18525,0.013893,0,0.000603851,0.00685154,0.0383324,0.00978232,0.00280318,0.0163348,0.00190121,0.00303786,0.00735708,0.015664,0.00925619,0.0118403,0.0474702,0.000880322,0.00603669,0,0,0.2541,1.42449
feb-09,0.00195218,0.0219817,0.00202271,0.00302699,0.00103431,0.032021,0.0129355,0.00195341,0.00192256,0,0.000688545,0.00140056,0.000782437,0.012361,0.0107006,0.0208597,0.0238516,0.031887,0.000391219,0.0439499,0.00518225,0.00200968,0,0.00960951,0.000708665,0.000758401,0.00195341,0.0362544,0.148012,0.0111004,0,0.00048247,0.0054743,0.0306271,0.00781595,0.00223971,0.0130513,0.00151905,0.00242721,0.00587822,0.0125153,0.00739558,0.00946028,0.0379281,0.000703367,0.00482324,0,0,0.1397,1.13815
mar-09,0.00168541,0.0189779,0.0017463,0.00261334,0.000894639,0.0276453,0.0111678,0.00168648,0.00165984,0,0.000594454,0.00120917,0.000675516,0.0106719,0.00923832,0.0180092,0.0205922,0.0275296,0.000337758,0.037944,0.00447408,0.00173506,0,0.00829635,0.000611824,0.000654765,0.00168648,0.0313002,0.127786,0.00958347,0,0.00041654,0.00472623,0.0264419,0.00674789,0.00193365,0.0112679,0.00131147,0.00209553,0.00507495,0.0108051,0.00638496,0.00816752,0.0327452,0.000607251,0.00416414,0,0,0.0626997,0.982616
abr-09,0.00153171,0.0172472,0.00158705,0.00237502,0.000814468,0.0251242,0.0101494,0.00153268,0.00150847,0,0.000540243,0.0010989,0.000613912,0.00969864,0.00839583,0.0163669,0.0187143,0.025019,0.000306956,0.0344837,0.00406607,0.00157683,0,0.00753977,0.000556029,0.000595053,0.00153268,0.0284458,0.116133,0.00870951,0,0.000378553,0.00429522,0.0240305,0.00613252,0.00175731,0.0102403,0.00119187,0.00190443,0.00461214,0.00981971,0.00580269,0.00742268,0.029759,0.000551872,0.00378439,0,0,0.2365,0.893009
may-09,0.000666961,0.0155165,0.00142779,0.0021367,0.000734991,0.022603,0.00913093,0.00137888,0.0013571,0,0.000486032,0.000988633,0.000552309,0.00872542,0.00755335,0.0147245,0.0168364,0.0225085,0.000276154,0.0310234,0.00365806,0.0014186,0,0.00678318,0.000500234,0.000535342,0.00137888,0.0255913,0.104479,0.00783554,0,0.000340567,0.00386421,0.0216191,0.00551714,0.00158097,0.00921271,0.00107227,0.00171333,0.000710353,0.00883434,0.00522041,0.00667785,0.0267728,0.000496494,0.00340464,0,0,0.0264,0.803398
jun-09,0.00134444,0.0151386,0.00139301,0.00208465,0.000722197,0.0220525,0.00890851,0.00134529,0.00132404,0,0.000474192,0.00096455,0.000538855,0.00851288,0.00736935,0.0143659,0.0164263,0.0219602,0.000269428,0.0302677,0.00356895,0.00138405,0,0.00661795,0.000488049,0.000522302,0.00134529,0.024968,0.101934,0.00764468,0,0.000332271,0.00377008,0.0210925,0.00538275,0.00154246,0.0089883,0.00104615,0.00167159,0.00404826,0.00861915,0.00509325,0.00651518,0.0261206,0.0004844,0.00332171,0.12868,0.93267,0.0132,0.783827
jul-09,0.00153524,0.017287,0.00159071,0.0023805,0.00082469,0.0251821,0.0101728,0.00153621,0.00151195,0,0.000541489,0.00110144,0.000615329,0.00972101,0.0084152,0.0164046,0.0187575,0.0250767,0.000307664,0.0345633,0.00407545,0.00158047,0,0.00755716,0.000557312,0.000596426,0.00153621,0.0285114,0.116401,0.0087296,0,0.000379426,0.00430513,0.0240859,0.00614666,0.00176136,0.0102639,0.00119462,0.00190882,0.00462278,0.00984237,0.00581607,0.00743981,0.0298276,0.000553145,0.00379312,0.0809999,0.548249,0.0363,0.895068
ago-09,0.00226842,0.0255426,0.00235037,0.00351733,0.00121853,0.0372081,0.0150309,0.00226985,0.002234,0,0.000800083,0.00162744,0.000909185,0.0143634,0.012434,0.0242388,0.0277153,0.0370524,0.000454593,0.0510693,0.00602172,0.00233524,0,0.0111662,0.000823462,0.000881256,0.00226985,0.0421273,0.171989,0.0128985,0,0.000560626,0.00636108,0.0355884,0.00908206,0.00260252,0.0151655,0.00176512,0.0028204,0.00683044,0.0145427,0.0085936,0.0109928,0.0440721,0.000817306,0.00560457,0.0962,0.6708,0.1617,1.32252
sept-09,0.00206878,0.0232947,0.00214352,0.00320778,0.0010978,0.0339335,0.0137081,0.00207009,0.00203739,0,0.000729671,0.00148422,0.000829171,0.0130993,0.0113397,0.0221057,0.0252762,0.0337916,0.000414586,0.0465749,0.00549177,0.00212972,0,0.0101835,0.000750992,0.0008037,0.00207009,0.0384198,0.156853,0.0117634,0,0.000511287,0.00580127,0.0324564,0.00828279,0.00237348,0.0138309,0.00160978,0.00257219,0.00622931,0.0132628,0.00783731,0.0100253,0.0401935,0.000745378,0.00511133,0.0178,0.0386998,0.1342,1.20613
oct-09,0.00259525,0.0292228,0.00268901,0.00402411,0.00137519,0.0425691,0.0171966,0.00259689,0.00255587,0,0.00091536,0.00186192,0.00104018,0.0164329,0.0142255,0.0277312,0.0317086,0.042391,0.000520091,0.0584275,0.00688934,0.0026717,0,0.012775,0.000942107,0.00100823,0.00259689,0.048197,0.196769,0.0147569,0,0.000641401,0.0072776,0.040716,0.0103906,0.00297749,0.0173506,0.00201944,0.00322677,0.00781457,0.016638,0.00983177,0.0125766,0.0504221,0.000935064,0.00641208,0,0,0.2464,1.51307
nov-09,0.00288499,0.0324852,0.00298921,0.00447337,0.001525,0.0473215,0.0191164,0.00288681,0.00284121,0,0.00101755,0.00206979,0.00115631,0.0182674,0.0158136,0.0308271,0.0352486,0.0471235,0.000578154,0.0649503,0.00765847,0.00296997,0,0.0142012,0.00104728,0.00112079,0.00288681,0.0535778,0.218737,0.0164044,0,0.000713007,0.00809007,0.0452616,0.0115506,0.0033099,0.0192876,0.00224489,0.003587,0.00868699,0.0184955,0.0109294,0.0139807,0.0560512,0.00103946,0.00712792,0,0,0.3003,1.68199
dic-09,0.00195218,0.0219817,0.00202271,0.00302699,0.00103162,0.032021,0.0129355,0.00195341,0.00192256,0,0.000688545,0.00140056,0.000782437,0.012361,0.0107006,0.0208597,0.0238516,0.031887,0.000391219,0.0439499,0.00518225,0.00200968,0,0.00960951,0.000708665,0.000758401,0.00195341,0.0362544,0.148012,0.0111004,0,0.00048247,0.0054743,0.0306271,0.00781595,0.00223971,0.0130513,0.00151905,0.00242721,0.00587822,0.0125153,0.00739558,0.00946028,0.0379281,0.000703367,0.00482324,0,0,0.1727,1.13815
ene-10,0.00138508,0.0155961,0.00143512,0.00214765,0.000732415,0.022719,0.00917775,0.00138595,0.00136406,0,0.000488524,0.000993702,0.000555141,0.00877016,0.00759208,0.0148,0.0169228,0.0226239,0.000277571,0.0311825,0.00367682,0.00142588,0,0.00681797,0.000502799,0.000538088,0.00138595,0.0257226,0.105015,0.00787572,0,0.000342313,0.00388403,0.02173,0.00554544,0.00158908,0.00925995,0.00107777,0.00172211,0.00417061,0.00887965,0.00524718,0.00671209,0.0269101,0.00049904,0.0034221,0,0,0.0868996,0.807519
feb-10,0.00113067,0.0127315,0.00117152,0.00175319,0.000598958,0.0185461,0.00749204,0.00113139,0.00111352,0,0.000398795,0.000811186,0.000453176,0.00715932,0.00619762,0.0120817,0.0138145,0.0184685,0.000226588,0.0254551,0.00300148,0.00116398,0,0.00556569,0.000410448,0.000439255,0.00113139,0.020998,0.0857266,0.00642916,0,0.00027944,0.00317063,0.0177388,0.00452689,0.00129721,0.00755915,0.00087981,0.00140581,0.00340458,0.00724869,0.00428341,0.00547926,0.0219674,0.00040738,0.00279355,0,0,0.0802997,0.659197
mar-10,0.00125434,0.014124,0.00129966,0.00194494,0.000665771,0.0205746,0.00831148,0.00125513,0.00123531,0,0.000442413,0.000899909,0.000502743,0.00794237,0.00687548,0.0134031,0.0153255,0.0204885,0.000251371,0.0282393,0.00332977,0.00129129,0,0.00617444,0.000455341,0.000487299,0.00125513,0.0232947,0.0951029,0.00713235,0,0.000310003,0.00351742,0.019679,0.00502201,0.00143909,0.00838593,0.000976039,0.00155957,0.00377695,0.00804152,0.00475191,0.00607855,0.0243701,0.000451937,0.0030991,0,0,0.0637997,0.731299
abr-10,0.00125611,0.0141439,0.00130149,0.00194768,0.000667901,0.0206035,0.00832319,0.0012569,0.00123705,0,0.000443037,0.000901177,0.000503451,0.00795355,0.00688516,0.013422,0.0153471,0.0205173,0.000251725,0.028279,0.00333446,0.00129311,0,0.00618313,0.000455982,0.000487985,0.0012569,0.0233275,0.0952369,0.0071424,0,0.00031044,0.00352238,0.0197067,0.00502909,0.00144112,0.00839774,0.000977413,0.00156176,0.00378227,0.00805285,0.00475861,0.00608711,0.0244044,0.000452574,0.00310346,0,0,0.0374,0.732326
may-10,0.00147164,0.0165709,0.00152481,0.00228188,0.000790525,0.0241389,0.00975136,0.00147257,0.00144931,0,0.000519057,0.00105581,0.000589837,0.0093183,0.00806659,0.015725,0.0179804,0.0240379,0.000294919,0.0331314,0.00390662,0.00151499,0,0.00724409,0.000534224,0.000571718,0.00147257,0.0273302,0.111579,0.00836796,0,0.000363708,0.00412678,0.0230881,0.00589202,0.00168839,0.0098387,0.00114513,0.00182975,0.00443127,0.00943463,0.00557513,0.0071316,0.028592,0.00053023,0.00363598,0.0793996,0.535349,0.033,0.85799
jun-10,0.00170838,0.0192365,0.0017701,0.00264896,0.000917693,0.028022,0.01132,0.00170946,0.00168246,0,0.000602555,0.00122565,0.000684721,0.0108173,0.00936421,0.0182546,0.0208729,0.0279047,0.000342361,0.0384611,0.00453505,0.0017587,0,0.00840941,0.000620162,0.000663687,0.00170946,0.0317267,0.129528,0.00971406,0,0.000422216,0.00479063,0.0268022,0.00683984,0.00196,0.0114214,0.00132934,0.00212409,0.0051441,0.0109523,0.00647197,0.00827882,0.0331914,0.000615525,0.00422088,0.0817998,0.554699,0.0516998,0.996007
jul-10,0.00165891,0.0186795,0.00171884,0.00257225,0.00089112,0.0272106,0.0109922,0.00165996,0.00163374,0,0.000585107,0.00119016,0.000664895,0.0105041,0.00909307,0.0177261,0.0202685,0.0270967,0.000332447,0.0373474,0.00440374,0.00170778,0,0.00816591,0.000602205,0.00064447,0.00165996,0.030808,0.125777,0.00943279,0,0.00040999,0.00465191,0.0260261,0.00664179,0.00190324,0.0110907,0.00129085,0.00206258,0.00499515,0.0106352,0.00628457,0.0080391,0.0322303,0.000597703,0.00409867,0.045,0.258,0.0571998,0.967167
ago-10,0.00145574,0.0163918,0.00150834,0.00225723,0.00077494,0.0238781,0.009646,0.00145666,0.00143366,0,0.000513449,0.0010444,0.000583465,0.00921762,0.00797943,0.0155551,0.0177862,0.0237782,0.000291732,0.0327735,0.00386441,0.00149862,0,0.00716582,0.000528452,0.000565541,0.00145666,0.0270349,0.110373,0.00827755,0,0.000359778,0.00408219,0.0228387,0.00582837,0.00167015,0.0097324,0.00113275,0.00180998,0.00438339,0.00933269,0.0055149,0.00705455,0.028283,0.000524502,0.0035967,0.0186,0.0451497,0.0264,0.848719
sept-10,0.00140628,0.0158348,0.00145708,0.00218053,0.000747068,0.0230667,0.00931823,0.00140716,0.00138494,0,0.000496002,0.00100891,0.000563638,0.0089044,0.00770829,0.0150266,0.0171818,0.0229702,0.000281819,0.0316598,0.00373309,0.0014477,0,0.00692233,0.000510495,0.000546324,0.00140716,0.0261163,0.106622,0.00799627,0,0.000347553,0.00394348,0.0220626,0.00563031,0.0016134,0.00940169,0.00109426,0.00174847,0.00423444,0.00901556,0.0053275,0.00681483,0.027322,0.000506679,0.00347448,0.0433997,0.2451,0.0363,0.819877
oct-10,0.00160768,0.0181026,0.00166576,0.00249281,0.000851777,0.0263702,0.0106527,0.00160869,0.00158328,0,0.000567037,0.0011534,0.00064436,0.0101797,0.00881224,0.0171786,0.0196425,0.0262599,0.00032218,0.036194,0.00426773,0.00165503,0,0.00791371,0.000583606,0.000624566,0.00160869,0.0298566,0.121892,0.00914147,0,0.000397328,0.00450824,0.0252223,0.00643667,0.00184447,0.0107482,0.00125098,0.00199888,0.00484088,0.0103067,0.00609048,0.00779082,0.0312349,0.000579243,0.00397208,0.02196,0.0722398,0.0825,0.937298
nov-10,0.00186561,0.021007,0.00193301,0.00289276,0.00098588,0.030601,0.0123619,0.00186679,0.00183731,0,0.000658012,0.00133846,0.000747741,0.0118129,0.0102261,0.0199347,0.0227939,0.030473,0.00037387,0.0420009,0.00495245,0.00192057,0,0.00918339,0.00067724,0.000724771,0.00186679,0.0346467,0.141449,0.0106081,0,0.000461075,0.00523155,0.029269,0.00746936,0.00214039,0.0124726,0.00145169,0.00231958,0.00561755,0.0119603,0.00706763,0.00904078,0.0362462,0.000672177,0.00460936,0.0641998,0.412797,0.132,1.08768
dic-10,0.00150168,0.016909,0.00155593,0.00232845,0.000793496,0.0246315,0.00995037,0.00150263,0.00147889,0,0.00052965,0.00107736,0.000601875,0.00950847,0.00823121,0.016046,0.0183474,0.0245285,0.000300937,0.0338076,0.00398634,0.00154591,0,0.00739193,0.000545127,0.000583386,0.00150263,0.027888,0.113856,0.00853873,0,0.000371131,0.004211,0.0235593,0.00601227,0.00172285,0.0100395,0.0011685,0.00186709,0.00452171,0.00962717,0.00568891,0.00727714,0.0291755,0.000541051,0.00371019,0,0,0.0989998,0.875497
ene-11,0.00120488,0.013567,0.0012484,0.00186824,0.000637097,0.0197632,0.00798371,0.00120564,0.00118659,0,0.000424966,0.00086442,0.000482916,0.00762915,0.00660434,0.0128745,0.0147211,0.0196805,0.000241458,0.0271256,0.00319845,0.00124037,0,0.00593094,0.000437384,0.000468081,0.00120564,0.022376,0.0913524,0.00685108,0,0.000297778,0.00337871,0.0189029,0.00482396,0.00138234,0.00805521,0.000937547,0.00149806,0.003628,0.00772439,0.00456451,0.00583884,0.023409,0.000434114,0.00297688,0,0,0.0879999,0.702457
feb-11,0.00107237,0.012075,0.00111112,0.00166279,0.00056808,0.0175898,0.00710573,0.00107305,0.0010561,0,0.000378232,0.000769359,0.000429809,0.00679016,0.00587805,0.0114587,0.0131022,0.0175162,0.000214905,0.0241426,0.00284672,0.00110396,0,0.00527871,0.000389285,0.000416606,0.00107305,0.0199153,0.0813063,0.00609766,0,0.000265031,0.00300715,0.0168241,0.00429347,0.00123032,0.00716938,0.000834444,0.00133332,0.00322903,0.00687493,0.00406255,0.00519673,0.0208347,0.000386374,0.00264951,0.0242,0.0902997,0.0813996,0.625207
mar-11,0.000950474,0.0107024,0.000984811,0.00147377,0.000504443,0.0155903,0.006298,0.000951074,0.000936052,0,0.000335237,0.000681903,0.000380951,0.0060183,0.00520987,0.0101561,0.0116128,0.0155251,0.000190476,0.0213982,0.00252312,0.000978471,0,0.00467866,0.000345033,0.000369249,0.000951074,0.0176515,0.0720639,0.00540451,0,0.000234904,0.00266531,0.0149117,0.00380541,0.00109046,0.00635441,0.00073959,0.00118176,0.00286197,0.00609343,0.00360075,0.004606,0.0184664,0.000342454,0.00234833,0,0,0.0648999,0.554137
abr-11,0.00088846,0.0100058,0,0.00137789,0.000472492,0.014576,0.00588812,0.000148765,0,0,0,0.00063743,0,0.00527585,0.00487094,0.00747184,0.0108573,0.014515,0.000178042,0.00440108,0,0.000134561,0,0.000956364,0,0.000345147,0.00015587,0.00313228,0.0604128,0.00262847,0,0.000122929,0.0024919,0.00153395,0.00349811,0.000956392,0.00269302,0,0.00110427,0.001037,0.00498103,0.00296207,0.0043017,0.00986034,0.000198992,0.00133098,0,0,0.0385,0.518086
may-11,0.000709041,0.00622386,0,0.000597521,0.000508662,0.0156541,0.00375933,0.000100657,0,0,0,0.000654271,0,0.00158774,0.00523124,0.0031906,0.00536514,0.00464008,0.000191168,0.000721817,0,6.64421E-05,0,0.000236931,0,0.000370725,6.83641E-05,0.00106463,0.0261115,0.00129786,0,5.58162E-05,0.000982975,0.000980921,0.0019484,0.000173315,0.00102367,0,0.00118645,0.000229133,0.00135378,0.000797672,0.0017786,0.00344086,8.87147E-05,0.00078741,0,0,0.0275,0.513967
jun-11,0,0.0147974,0,0,0.000488128,0.0215554,0.00870772,0,0,0,0,0,0,0,0.0049809,0.00569215,0.0160561,0.0214652,0,0,0,0.00135285,0,0,0,0,0,0,0.00285673,0.00747238,0,0,0,0.0206171,0.00526143,0,0,0,0,0,0,0,0,0,0,0.00324684,0.2418,1.8447,0.0143,0.687006
jul-11,0.000601738,0.0194979,0,0,0.000562785,0.0284027,0.0114738,7.34767E-05,0,0,0,0.000555257,0,0,0.0057427,0,0,0.0282839,0.000293907,0,0,0.0017826,0,0,0,0.000363053,0,0,0,0.00984605,0,0,0,0.00286928,0.00693277,0,0,0,0,0,0,0,0,0,0,0.00427823,0.08532,0.583079,0.0231,0.844598
ago-11,0.00117402,0.00396948,0,0,0.00104783,0.0319965,0.0129256,0.000169654,0,0,0,0.00108333,0,0,0.0106921,0,0,0.030237,0.000390746,0.000713958,0,0.00200815,0,4.55317E-05,0,0.000708333,0,0.000633859,0.00176023,0.0110919,0,0,7.73932E-05,0.000606661,0.00662998,0.000130469,0,0,0.00094498,2.75217E-05,0.000230773,0.000537736,0,0.000340296,0,0,0.0441999,0.25155,0.0264,0.846658
sept-11,0.0025698,0.0106485,0,0.00221914,0.00169583,0.0264101,0.00673148,0.000364815,0,0,0,0.00229233,0,0.0052064,0.0175161,0.00902006,0.0167218,0.0152149,0.000640323,0.00286922,0,0.000196081,0,0.000612848,0,0.00124115,0.000202358,0.0042828,0.0645293,0.00383017,0,7.17637E-05,0.00364213,0.00394483,0.00366578,0.000655879,0.0020588,0,0.00397272,0.000862461,0.00386801,0.00312481,0.00603241,0.00914738,0.000266144,0.00266844,0,0,0.2068,1.45333
oct-11,0.00300448,0.0174701,0,0.00397625,0.00227263,0.0415397,0.0106541,0.000426523,0,0,0,0.0027724,0,0.00934326,0.0235083,0.0161055,0.0310069,0.0245915,0.000859359,0.00425226,0,0.000369454,0,0.0010249,0,0.00166589,0.000439956,0.0070906,0.112843,0.00721662,0,0.000160654,0.00600956,0.00676411,0.00673947,0.00101538,0.00361626,0,0.00533164,0.00141935,0.00653544,0.00508332,0.0105485,0.0158628,0.00059471,0.00473305,0,0,0.3608,1.90447
nov-11,0.00337205,0.0273939,0,0.00678356,0.00231273,0.0670062,0.0170274,0.000478704,0,0,0,0.00311157,0,0.0173511,0.023981,0.0293121,0.0534529,0.0463657,0.000876411,0.0086212,0,0.000668377,0,0.00197157,0,0.00169941,0.00073218,0.013828,0.195775,0.0130559,0,0.000288384,0.0113372,0.0130552,0.0119591,0.00197467,0.00624074,0,0.0054383,0.00270849,0.0122931,0.00981975,0.0197191,0.0278603,0.000989723,0.00903704,0,0,0.3091,1.70156
dic-11,0.00335424,0.0329294,0,0.00520161,0.001773,0.0550254,0.0199171,0.000489546,0,0,0,0.00240595,0,0.0212418,0.0183885,0.0350407,0.0409872,0.0547939,0.000672049,0.0114201,6.98424E-05,0.000791391,0,0.00258873,0,0.00130285,0.000909243,0.016487,0.235712,0.0154589,0,0.000372108,0.00940711,0.0150396,0.0134312,0.00259344,0.00785842,0,0.00417015,0.0034375,0.0155361,0.0120439,0.0162571,0.0346382,0.00120848,0.00828853,0,0,0.1507,1.04957
ene-12,0.00255753,0.0288026,0,0.00396617,0.00135286,0.0419542,0.0169493,0.000404122,0,0,0,0.00183481,0,0.0161966,0.014021,0.0273324,0.0312526,0.0417787,0.000512427,0.0114741,8.01147E-05,0.000730357,0,0.00262529,0,0.000993584,0.000873693,0.0152411,0.19394,0.0142664,0,0.000377424,0.00717294,0.0131732,0.0102412,0.00261127,0.00797304,0,0.0031799,0.00333046,0.0153511,0.00968755,0.0123958,0.0338105,0.000921427,0.00631982,0,0,0.0901997,0.727177
feb-12,0.00205598,0.0231557,0,0.0031887,0.00108956,0.0337316,0.0136263,0.000374202,0,0,0,0.0014752,0,0.0130212,0.0112722,0.0206106,0.0251257,0.0335904,0.000411921,0.0100515,6.27735E-05,0.000453987,0,0.00226031,0,0.000798678,0.00068647,0.00876628,0.155919,0.00886774,0,0.000312763,0.00576668,0.0052658,0.00823316,0.0022289,0.0067872,0,0.00255522,0.00260173,0.0124034,0.00778842,0.00996568,0.0266587,0.000740771,0.0042864,0,0,0.0802997,0.608728
mar-12,0.00157378,0.018355,0,0.00256448,0.000877912,0.0271285,0.0100758,0.000223417,0,0,0,0.00118646,0,0.00965539,0.0090657,0.0127292,0.0202072,0.0260902,0.000331372,0.00778759,2.24162E-06,0.000249438,0,0.00171411,0,0.000642352,0.00036233,0.00521903,0.103554,0.00487231,0,0.000224594,0.00463784,0.00217667,0.00584789,0.00168837,0.00481519,0,0.00205562,0.00185252,0.00890944,0.0052297,0.00743541,0.0178734,0.000480538,0.00209786,0,0,0.0659999,0.504697
