Branch,AP_AC_02,AP_AC_04,AP_AC_050,AP_AC_051,AP_AC_052,AP_AC_07,AP_AC_08,AP_AC_09,AP_AC_10,AP_AC_14,AP_AC_15,AP_AC_16,AP_AC_17,AP_AC_27,AP_AC_28,AP_AN_10,EMB_CORRALES_CHOAPA1,EMB_CORRALES_CHOAPA2,EMB_CORRALES_EVAP,ET_AC_06,ET_AC_07,ET_AC_08,ET_AC_09,ET_AC_10,ET_AC_14,ET_AC_15,ET_AC_16,ET_AC_17,ET_AC_27,ET_AC_28,ET_AN_10,IND_AC_10,MIN_AC_03,NOZR_AN_10,NOZR_CL_14,NOZR_CL_23,NOZR_CL_24,NOZR_CL050FRU,NOZR_CL13ANU,NOZR_CL13FRU,REST_MPL_AC_050,REST_MPL_AC_051,REST_MPL_AC_08,REST_MPL_AC_09,RQ_EMB,ZR_Aguas Claras de Chillepin_ANU,ZR_Aguas Claras de Salamanca_ANU,ZR_Araya_ANU,ZR_Barraco Chico_ANU,ZR_Barraco Grande_ANU,ZR_Batuco_ANU,ZR_Breas_ANU,ZR_Buzeta_ANU,ZR_Camisas o Batito_ANU,ZR_Carachas_ANU,ZR_Cuyuntagua Norte_ANU,ZR_Cuyuntagua Sur_ANU,ZR_Dona Juana_ANU,ZR_El Boldo_ANU,ZR_El Jote_ANU,ZR_El Pardo_ANU,ZR_El Pavo_ANU,ZR_El Pavo_FRU,ZR_El Quene_ANU,ZR_El Sauco_ANU,ZR_Higueral_ANU,ZR_Las Viudas_ANU,ZR_Los Loros_ANU,ZR_Los Rulos_ANU,ZR_Matriz de Mincha_ANU,ZR_Millahue Dos_ANU,ZR_Millahue Uno_ANU,ZR_Mincha Sur Arriba_ANU,ZR_Molino de Choap_ANU,ZR_Molino de Los Ranchos_ANU,ZR_Molino de Peralillo_ANU,ZR_Molino de Quelen_ANU,ZR_Molino de Quelen_FRU,ZR_Molino de Tranquilla_ANU,ZR_Pangue o Inquilino_ANU,ZR_Panguesillo Dos_ANU,ZR_Panguesillo Uno_ANU,ZR_Pintacura Alto_ANU,ZR_Pintacura Bajo_ANU,ZR_Poblacion_ANU,ZR_Rodadero_ANU,ZR_Salinero_ANU,ZR_San Antonio_ANU,ZR_San Francisco_ANU,ZR_San Pedro_ANU,ZR_Silvano_ANU,ZR_Tahuincano_ANU,Sum
may-13,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0450412,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.108412,0.493878,0.0269133,0.00490645,0.00294387,0.00294387,0.00686903,0.00490645,0.0117755,0.0107942,0.0274761,0.0206071,0.00294387,0.0098129,0.00599677,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0,0,0.0431768,0.0431768,0.0431768,0.0431768,0.0490645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2332
jun-13,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0465426,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.00181912,0.00828708,0.043713,0.004056,0.002028,0.002028,0.00507,0.004056,0.009126,0.009126,0.021294,0.016224,0.002028,0.008112,0.00450667,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0,0.0084076,0,0.044616,0.044616,0.044616,0.044616,0.0507,0,0,0,0,0.00164888,0,0.00508639,0,0,0,0,0,0,0.00306543,0,0,0,0,0,0,0,0,0,0,0,0.0163966,0.00897577,0,0,0,0,0,0,0,0,0,0,0.0026974,0,0,0,0,0,0,0,0.0396762,0,0.735848
jul-13,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0450412,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00300845,0.0137051,0.0414833,0.00392516,0.00196258,0.00196258,0.00490645,0.00392516,0.00883161,0.00883161,0.0206071,0.0157006,0.00196258,0.00785032,0.00436129,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.0123815,0.000215614,0.0431768,0.0431768,0.0431768,0.0431768,0.0490645,0.002041,0.000325385,0.00430382,0.000841546,0.0245488,0.00604154,0.0348681,0.117744,0.000374216,0.0274961,0.000820274,8.26E-05,0.0014608,0.0403708,0.00525406,0.0128894,0.0031106,0,0.00407309,0.0108619,0.0138088,0.0112296,0.000536861,0.000261131,0.00331727,0.0228495,0.0466083,0.00304588,0.00091881,0.00588225,0.00513614,0.00194588,0.00201971,0.00840097,0.00814499,0.00328393,0.01079,0.0296561,0.00196441,0.00769083,0.0108123,0.000814099,0.00214638,0.000950359,0.000768003,0.0917238,0.0175777,1.25743
Aug 2013,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0450412,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00307682,0.0140166,0.0731988,0.00392516,0.00196258,0.00196258,0.00588774,0.00392516,0.0098129,0.00883161,0.0225697,0.0166819,0.00196258,0.00785032,0.00490645,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.00294723,0.00990517,0.000517909,0.0431768,0.0431768,0.0431768,0.0431768,0.0490645,0.00224877,0.000367282,0.00535402,0.000629068,0.0243243,0.00589742,0.038375,0.110492,0.000376214,0.023652,0.00078131,7.23E-05,0.00143691,0.0449768,0.00646851,0.0139521,0.00343797,0,0.00353762,0.0106493,0.0158138,0.0130624,0.000167769,0.000258187,0.00327987,0.0196759,0.0454024,0.00323026,0.00103115,0.00563794,0.00584554,0.00219092,0.00368817,0.0118408,0.00781752,0.0043582,0.0114646,0.0438336,0.00658952,0.00872874,0.0142311,0.000638484,0.00212218,0.000939645,0.000768865,0.101626,0.0173617,1.33459
sept-13,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0465426,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.00914425,0.0416571,0.0840296,0.007098,0.004056,0.004056,0.009126,0.007098,0.01521,0.014196,0.034476,0.026364,0.003042,0.012168,0.00732333,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.0205369,0.0219329,0.00320473,0.044616,0.044616,0.044616,0.044616,0.0507,0.00854307,0.00114628,0.0247951,0.00356917,0.0737453,0.0198852,0.0925651,0.327207,0.00192984,0.0738074,0.00251347,0.000246488,0.00420181,0.110771,0.0193309,0.0460876,0.0143333,0,0.0163108,0.0421534,0.0503083,0.0396732,0.00263742,0.000775831,0.00985574,0.0400077,0.101938,0.00904941,0.0037943,0.0314223,0.0229821,0.00813951,0.0116262,0.0346719,0.0288037,0.0139966,0.0419001,0.0872827,0.0145038,0.0287426,0.04347,0.00192938,0.00637698,0.00282355,0.00222922,0.187092,0.0564889,2.5988
oct-13,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0450412,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.00869487,0.0396099,0.0265846,0.00883161,0.00490645,0.00490645,0.0127568,0.00883161,0.0215884,0.0196258,0.0471019,0.0363077,0.00490645,0.0166819,0.0103581,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0355995,0.0314843,0.00608087,0.0431768,0.0431768,0.0431768,0.0431768,0.0490645,0.017712,0.0021749,0.0486204,0.00714667,0.132113,0.0383098,0.161081,0.558318,0.0041837,0.13527,0.00439087,0.000442133,0.00727365,0.187976,0.0365338,0.0887186,0.0280978,0,0.0312025,0.0834663,0.0949456,0.0739226,0.0060205,0.0013393,0.0170137,0.0564889,0.159366,0.0156218,0.00720066,0.0595688,0.0452252,0.0172849,0.0246317,0.071815,0.0574263,0.02746,0.086304,0.138888,0.0229492,0.055289,0.0791784,0.00315125,0.0110084,0.00472191,0.0038067,0.296015,0.105165,3.95172
nov-13,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0465426,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.0105071,0.0478655,0.0695886,0.011154,0.006084,0.006084,0.01521,0.011154,0.026364,0.024336,0.058812,0.044616,0.006084,0.021294,0.0129567,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.0435583,0.0383825,0.00710076,0.044616,0.044616,0.044616,0.044616,0.0507,0.0319463,0.00405135,0.0827726,0.0123878,0.208323,0.0707857,0.261073,0.862752,0.00725459,0.241258,0.00818144,0.0008082,0.0135458,0.288227,0.0671189,0.161036,0.0487554,0,0.0530663,0.145133,0.165619,0.128505,0.0102275,0.00245499,0.0312293,0.0688657,0.246779,0.0286354,0.0117814,0.09781,0.0750497,0.0299976,0.0272222,0.123892,0.101806,0.049756,0.156512,0.227074,0.0436598,0.100523,0.145535,0.00530345,0.0201789,0.00886415,0.0070223,0.43585,0.190374,6.07857
Dec 2013,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0450412,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.0150707,0.0686555,0.016728,0.0147194,0.00785032,0.00785032,0.0196258,0.0147194,0.0333639,0.0314013,0.0755594,0.0569148,0.00686903,0.0264948,0.0163548,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0565403,0.0498796,0.00963374,0.0421955,0.0421955,0.0421955,0.0421955,0.0490645,0.0407945,0.00480506,0.108267,0.0156386,0.260192,0.0853471,0.325728,1.06271,0.00951299,0.289051,0.0095588,0.000959923,0.0157434,0.352253,0.0824306,0.196894,0.062288,0,0.0643638,0.183031,0.202395,0.158139,0.0130325,0.0028245,0.0359839,0.0894937,0.290592,0.0337115,0.0145322,0.127123,0.0937531,0.0390467,0.039121,0.157789,0.127071,0.0629184,0.197377,0.289123,0.0575552,0.122593,0.183733,0.00614527,0.0235052,0.0102795,0.00814365,0.542961,0.229176,7.34401
Jan 2014,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0450412,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.20156,0.918219,0.0397601,0.0157006,0.00883161,0.00883161,0.0206071,0.0157006,0.0343452,0.0323826,0.0775219,0.0588774,0.00785032,0.0274761,0.0169,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0582854,0.0516484,0.00997536,0.0421955,0.0421955,0.0421955,0.0421955,0.0490645,0.0404959,0.00435019,0.1081,0.015362,0.258191,0.0794661,0.33039,1.05028,0.00951299,0.262225,0.00828993,0.000834744,0.0136805,0.346127,0.0762989,0.185233,0.0615726,0,0.0602816,0.178855,0.190777,0.148593,0.0124452,0.00250653,0.0315788,0.0926673,0.27487,0.0291892,0.0134535,0.125903,0.0891811,0.0387465,0.0403284,0.157458,0.122929,0.0603829,0.191988,0.291915,0.0568542,0.113517,0.179175,0.00545711,0.0203851,0.00891492,0.00710494,0.58079,0.207855,8.27709
feb-14,0.000543214,0.00108643,0.00325929,0.00108643,0.00108643,0.00108643,0.0498671,0.000108643,0,0.003042,0.00325929,0.00217286,0.00108643,0.00217286,0.00217286,0.0108643,0.374303,1.70516,0.0244836,0.0141236,0.007605,0.007605,0.0184693,0.0141236,0.0325929,0.03042,0.0727907,0.0554079,0.007605,0.0260743,0.0156929,0.00271607,0.144495,0.0434571,0.00543214,0.0111902,0.00901736,0.0484299,0.048174,0.00930432,0.0467164,0.0467164,0.0467164,0.0467164,0.0543214,0.0326156,0.00241075,0.0918131,0.0116162,0.209576,0.0477378,0.273055,0.824962,0.00827777,0.174208,0.00329905,0.000332194,0.00555227,0.269155,0.0477202,0.11968,0.0493378,0,0.0399979,0.134612,0.129019,0.104718,0.00952434,0.000999822,0.0127121,0.0864335,0.183931,0.0116621,0.00888797,0.101846,0.0670495,0.0311954,0.0376979,0.127559,0.0879759,0.0446766,0.144195,0.249966,0.0496301,0.0670179,0.133232,0.00328161,0.00821809,0.00363874,0.00300581,0.532583,0.119161,7.75853
mar-14,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0450412,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.350894,1.59852,0.0317885,0.0117755,0.00686903,0.00686903,0.0157006,0.0117755,0.0264948,0.0245323,0.0598587,0.0451394,0.00588774,0.0215884,0.0130839,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0250127,0.0396207,0.00655814,0.0421955,0.0421955,0.0421955,0.0421955,0.0490645,0.0222529,0.00129482,0.0618852,0.00792308,0.144628,0.0244011,0.195536,0.573733,0.00592252,0.107038,0.00125903,0.000126776,0.00219108,0.186519,0.0289516,0.0731477,0.0330509,0,0.0231241,0.0913474,0.0798214,0.0679915,0.00566494,0.000383653,0.00482879,0.0710872,0.120624,0.00447498,0.00479125,0.0681604,0.0401848,0.0219047,0.0254879,0.0874007,0.0547739,0.0295551,0.0968655,0.184344,0.0364492,0.0379541,0.0878472,0.00198886,0.00310907,0.00135395,0.00125752,0.404622,0.0651365,5.98246
Apr 2014,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0474735,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.372408,1.69652,0.0102625,0.007098,0.004056,0.004056,0.009126,0.007098,0.016224,0.01521,0.036504,0.027378,0.004056,0.013182,0.00788667,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.000304547,0.0241262,0.00237654,0.0507,0.0507,0.0507,0.0507,0.0507,0.0124222,0.00078642,0.0337754,0.00452857,0.0875132,0.013376,0.119724,0.362059,0.00330056,0.0683777,0.000904928,9.11E-05,0.00156542,0.119119,0.0170308,0.0419421,0.0182928,0,0.0130369,0.0522656,0.045824,0.0404305,0.00282789,0.000267394,0.00340454,0.043287,0.0843171,0.00311893,0.00259849,0.038094,0.0218424,0.0123081,0.00862037,0.0486565,0.0306546,0.0165799,0.0541833,0.115575,0.0211738,0.0211537,0.0497433,0.00142602,0.00219786,0.000973153,0.000889019,0.264883,0.0393218,4.73603
may-14,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0459421,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.258008,1.17537,0.00865453,0.00490645,0.00294387,0.00294387,0.00686903,0.00490645,0.0117755,0.0107942,0.0274761,0.0206071,0.00294387,0.0098129,0.00599677,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.0162728,0.000288418,0.0441581,0.0441581,0.0441581,0.0441581,0.0490645,0.00346439,0.000300806,0.00712366,0.00130181,0.0323286,0.00419117,0.0477487,0.146446,0.000929039,0.0262019,0.000399793,3.39E-05,0.000694938,0.0532364,0.00521991,0.0131467,0.00459064,0,0.00413175,0.0155768,0.0155992,0.0144561,0.000887686,0.000129759,0.00164839,0.0304659,0.0501528,0.00151353,0.000817452,0.00802568,0.00664092,0.00406718,0.00300762,0.0186044,0.00909202,0.00438145,0.0156974,0.0365653,0.0021741,0.00795267,0.0105124,0.000791578,0.00106656,0.000429934,0.000398027,0.12566,0.014674,2.8199
jun-14,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0474735,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0,0,0.0155104,0.004056,0.002028,0.002028,0.00507,0.004056,0.009126,0.009126,0.021294,0.016224,0.002028,0.008112,0.00450667,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0,0,0,0.043602,0.043602,0.043602,0.043602,0.0507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60846
jul-14,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0459421,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0,0,0.0291506,0.00392516,0.00196258,0.00196258,0.00490645,0.00392516,0.00883161,0.00883161,0.0206071,0.0157006,0.00196258,0.00785032,0.00436129,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.0123815,0.000215614,0.0461206,0.0461206,0.0461206,0.0461206,0.0490645,0.002041,0.000352778,0.00480729,0.000841546,0.0245488,0.00604154,0.0348681,0.109186,0.000303609,0.0256732,0.000820274,8.26E-05,0.0014608,0.0403708,0.00525406,0.0128894,0.0031106,0,0.00407309,0.0108619,0.0138088,0.0112296,0.000536861,0.000261131,0.00331727,0.0228495,0.0466083,0.00304588,0.00091881,0.00648541,0.00513614,0.00194588,0.00201971,0.0106945,0.00814499,0.00328393,0.01079,0.0296561,0.00196441,0.0084115,0.0108123,0.000814099,0.00214638,0.000950359,0.000768003,0.0917238,0.0175777,1.23476
Aug 2014,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0459421,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0,0,0.0498935,0.00392516,0.00196258,0.00196258,0.00588774,0.00392516,0.0098129,0.00883161,0.0225697,0.0166819,0.00196258,0.00785032,0.00490645,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.00372282,0.0106127,0.000657295,0.0461206,0.0461206,0.0461206,0.0461206,0.0490645,0.00245747,0.000449462,0.0058575,0.000713242,0.025723,0.00623621,0.0421958,0.136166,0.000517428,0.0272978,0.000971687,8.51E-05,0.00175139,0.0502931,0.0075177,0.0161924,0.00374443,0,0.00427993,0.0116024,0.0180446,0.0151953,0.000457491,0.000314442,0.00399449,0.02158,0.0523944,0.00366769,0.00135014,0.0062411,0.00720105,0.00285995,0.00434677,0.0133698,0.00838034,0.00505587,0.0125709,0.0485021,0.0073931,0.0108908,0.0149851,0.000779495,0.00258457,0.00114438,0.000932507,0.108826,0.0215876,1.39856
sept-14,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0474735,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0,0,0.0797454,0.007098,0.004056,0.004056,0.009126,0.007098,0.01521,0.014196,0.034476,0.026364,0.003042,0.012168,0.00732333,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.016129,0.0179118,0.00241255,0.04056,0.04056,0.04056,0.04056,0.0507,0.00617076,0.000834909,0.0190723,0.00261239,0.0578469,0.0160343,0.0708502,0.221087,0.00112728,0.0530868,0.001661,0.000167253,0.00279367,0.0805564,0.0133681,0.0333551,0.0108498,0,0.0117085,0.0313197,0.0376303,0.027551,0.0014399,0.000504562,0.00640967,0.0308256,0.0682205,0.00588528,0.0024758,0.0245664,0.0152783,0.0053742,0.00890394,0.025192,0.0224062,0.0100316,0.0281825,0.0607503,0.00993674,0.020551,0.0349004,0.0012494,0.00414727,0.00190681,0.00149647,0.146172,0.0404776,2.03051
oct-14,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0459421,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0,0,0.0754444,0.00883161,0.00490645,0.00490645,0.0127568,0.00883161,0.0215884,0.0196258,0.0471019,0.0363077,0.00490645,0.0166819,0.0103581,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0355995,0.0314843,0.00608087,0,0,0,0,0.0490645,0.017712,0.0021749,0.0486204,0.00714667,0.132113,0.0383098,0.161081,0.558318,0.0041837,0.13527,0.00439087,0.000442133,0.00727365,0.187976,0.0365338,0.0887186,0.0280978,0,0.0312025,0.0834663,0.0949456,0.0739226,0.0060205,0.0013393,0.0170137,0.0564889,0.159366,0.0156218,0.00720066,0.0595688,0.0452252,0.0172849,0.0246317,0.071815,0.0574263,0.02746,0.086304,0.138888,0.0229492,0.055289,0.0791784,0.00315125,0.0110084,0.00472191,0.0038067,0.296015,0.105165,3.78046
nov-14,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0474735,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0,0,0.01385,0.011154,0.006084,0.006084,0.01521,0.011154,0.026364,0.024336,0.058812,0.044616,0.006084,0.021294,0.0129567,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.0443597,0.0391136,0.00724479,0,0,0,0,0.0507,0.0323777,0.00413627,0.0838131,0.0125618,0.211213,0.0714859,0.265021,0.889282,0.00747347,0.246909,0.00837817,0.000828009,0.0138707,0.296467,0.0687452,0.164508,0.0493888,0,0.0538333,0.147102,0.169077,0.131811,0.0105269,0.00249374,0.0317216,0.0701775,0.251596,0.0290874,0.012111,0.0990566,0.0771507,0.0306889,0.0279028,0.125472,0.102969,0.050477,0.158799,0.23431,0.0449053,0.102757,0.147093,0.00540059,0.0204974,0.00907571,0.0071914,0.44329,0.19474,5.89738
Dec 2014,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0459421,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.0353265,0.160932,0.0213298,0.0147194,0.00785032,0.00785032,0.0196258,0.0147194,0.0333639,0.0314013,0.0755594,0.0569148,0.00686903,0.0264948,0.0163548,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0565403,0.0498796,0.00963374,0,0,0,0,0.0490645,0.0407945,0.00480506,0.108267,0.0156386,0.260192,0.0853471,0.325728,1.06271,0.00951299,0.289051,0.0095588,0.000959923,0.0157434,0.352253,0.0824306,0.196894,0.062288,0,0.0643638,0.183031,0.202395,0.158139,0.0130325,0.0028245,0.0359839,0.0894937,0.290592,0.0337115,0.0145322,0.127123,0.0937531,0.0390467,0.039121,0.157789,0.127071,0.0629184,0.197377,0.289123,0.0575552,0.122593,0.183733,0.00614527,0.0235052,0.0102795,0.00814365,0.542961,0.229176,7.29327
Jan 2015,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0459421,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.264948,1.20699,0.00516654,0.0157006,0.00883161,0.00883161,0.0206071,0.0157006,0.0343452,0.0323826,0.0775219,0.0588774,0.00785032,0.0274761,0.0169,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0582854,0.0516484,0.00997536,0.03042,0.03042,0.03042,0.03042,0.0490645,0.0404959,0.00435019,0.1081,0.015362,0.258191,0.0794661,0.33039,1.05028,0.00951299,0.262225,0.00828993,0.000834744,0.0136805,0.346127,0.0762989,0.185233,0.0615726,0,0.0602816,0.178855,0.190777,0.148593,0.0124452,0.00250653,0.0315788,0.0926673,0.27487,0.0291892,0.0134535,0.125903,0.0891811,0.0387465,0.0403284,0.157458,0.122929,0.0603829,0.191988,0.291915,0.0568542,0.113517,0.179175,0.00545711,0.0203851,0.00891492,0.00710494,0.58079,0.207855,8.54845
feb-15,0.000543214,0.00108643,0.00325929,0.00108643,0.00108643,0.00108643,0.0508644,0.000108643,0,0.003042,0.00325929,0.00217286,0.00108643,0.00217286,0.00217286,0.0108643,0.391114,1.78174,0.0106226,0.0141236,0.007605,0.007605,0.0184693,0.0141236,0.0325929,0.03042,0.0727907,0.0554079,0.007605,0.0260743,0.0156929,0.00271607,0.144495,0.0434571,0.00543214,0.0111902,0.00901736,0.0445658,0.0446491,0.00860987,0.0478029,0.0478029,0.0478029,0.0478029,0.0543214,0.0293807,0.00241075,0.0806647,0.0107775,0.187897,0.0376104,0.254019,0.824962,0.00827777,0.174208,0.00329905,0.000332194,0.00555227,0.269155,0.0477202,0.11472,0.0445877,0,0.0387651,0.125115,0.12408,0.104718,0.00952434,0.000999822,0.0127121,0.0864335,0.183931,0.0116621,0.00888797,0.0884903,0.0670495,0.0311954,0.0376979,0.123327,0.0723977,0.0412008,0.134397,0.249966,0.0496301,0.0670179,0.110695,0.00328161,0.00821809,0.00363874,0.00300581,0.496711,0.119161,7.63903
mar-15,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0459421,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.353265,1.60932,0.0208342,0.0117755,0.00686903,0.00686903,0.0157006,0.0117755,0.0264948,0.0245323,0.0598587,0.0451394,0.00588774,0.0215884,0.0130839,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0.0238493,0.0385594,0.00634906,0.0431768,0.0431768,0.0431768,0.0431768,0.0490645,0.0205833,0.00129482,0.0578574,0.00758639,0.133439,0.0203356,0.189804,0.573733,0.00592252,0.107038,0.00125903,0.000126776,0.00219108,0.186519,0.0289516,0.0697873,0.0305992,0,0.0223818,0.087535,0.0764753,0.0679915,0.00566494,0.000383653,0.00482879,0.0698178,0.115963,0.00447498,0.00479125,0.0633352,0.0401848,0.0219047,0.0254879,0.0851072,0.04802,0.0285086,0.0935467,0.184344,0.0364492,0.0379541,0.0788001,0.00189485,0.00280081,0.00135395,0.00125752,0.393822,0.0651365,5.90191
Apr 2015,0.000507,0.001014,0.003042,0.001014,0.001014,0.001014,0.0484229,0.0001014,0,0.0028392,0.003042,0.002028,0.001014,0.002028,0.002028,0.01014,0.328536,1.49666,0.00488592,0.007098,0.004056,0.004056,0.009126,0.007098,0.016224,0.01521,0.036504,0.027378,0.004056,0.013182,0.00788667,0.002535,0.134862,0.04056,0.00507,0.0104442,0.0084162,0.000304547,0.0241262,0.00237654,0.044616,0.044616,0.044616,0.044616,0.0507,0.0124222,0.00078642,0.0337754,0.00452857,0.0875132,0.013376,0.119724,0.362059,0.00330056,0.0683777,0.000904928,9.11E-05,0.00156542,0.119119,0.0170308,0.0419421,0.0182928,0,0.0130369,0.0522656,0.045824,0.0404305,0.00282789,0.000267394,0.00340454,0.043287,0.0843171,0.00311893,0.00259849,0.038094,0.0218424,0.0123081,0.00862037,0.0486565,0.0306546,0.0165799,0.0541833,0.115575,0.0211738,0.0211537,0.0497433,0.00142602,0.00219786,0.000973153,0.000889019,0.264883,0.0393218,4.46353
may-15,0.000490645,0.00098129,0.00294387,0.00098129,0.00098129,0.00098129,0.0468609,9.81E-05,0,0.00274761,0.00294387,0.00196258,0.00098129,0.00196258,0.00196258,0.0098129,0.176632,0.804658,0.000647236,0.00490645,0.00294387,0.00294387,0.00686903,0.00490645,0.0117755,0.0107942,0.0274761,0.0206071,0.00294387,0.0098129,0.00599677,0.00245323,0.130512,0.0392516,0.00490645,0.0101073,0.00814471,0,0.0176878,0.000400426,0.0431768,0.0431768,0.0431768,0.0431768,0.0490645,0.00450793,0.000382985,0.00964103,0.00172268,0.0393221,0.00588513,0.0553903,0.180679,0.00121147,0.0334936,0.000590171,5.94E-05,0.00100941,0.0612109,0.00679369,0.0176273,0.00612294,0,0.00561638,0.0203423,0.0200606,0.0176555,0.00127398,0.000186013,0.00236301,0.0323701,0.0571448,0.00216969,0.00124277,0.0110415,0.00867419,0.00495921,0.00388575,0.020898,0.0119062,0.00577678,0.0212287,0.0459022,0.00378126,0.0101147,0.014282,0.000932589,0.00152895,0.000634665,0.000561669,0.14006,0.0188998,2.51698
