Nodes and Reaches,Aguas Claras de Chillepin   0 \ Headflow,Aguas Claras de Salamanca   0 \ Headflow,AN_03   0 \ Headflow,AN_04   0 \ Headflow,AN_05   0 \ Headflow,AN_07   0 \ Headflow,AN_10   0 \ Headflow,Araya   0 \ Headflow,Barraco Chico   0 \ Headflow,Barraco Grande   0 \ Headflow,Batuco   0 \ Headflow,Breas   0 \ Headflow,Buzeta   0 \ Headflow,Camisas o Batito   0 \ Headflow,Canal Alimentador   0 \ Headflow,Carachas   0 \ Headflow,CL_02   0 \ Headflow,CL_03   0 \ Headflow,CL_04   0 \ Headflow,CL_050   0 \ Headflow,CL_051   0 \ Headflow,CL_052   0 \ Headflow,CL_06   0 \ Headflow,CL_07   0 \ Headflow,CL_08   0 \ Headflow,CL_12   0 \ Headflow,CL_13   0 \ Headflow,CL_14   0 \ Headflow,CL_15   0 \ Headflow,CL_23   0 \ Headflow,CL_24   0 \ Headflow,CL_25   0 \ Headflow,Cuyuntagua Norte   0 \ Headflow,Cuyuntagua Sur   0 \ Headflow,Dona Juana   0 \ Headflow,El Boldo   0 \ Headflow,El Jote   0 \ Headflow,El Pardo   0 \ Headflow,El Pavo   0 \ Headflow,El Quene   0 \ Headflow,El Sauco   0 \ Headflow,EST. CAMISAS   0 \ Headflow,EST. CAMISAS   1 \ AN_07 Inflow,EST. QUELEN   0 \ Headflow,Higueral   0 \ Headflow,Las Viudas   0 \ Headflow,Los Loros   0 \ Headflow,Los Rulos   0 \ Headflow,Matriz de Mincha   0 \ Headflow,Millahue Dos o Los Patos   0 \ Headflow,Millahue Uno   0 \ Headflow,Mincha Sur Arriba   0 \ Headflow,Molino de Choapa   0 \ Headflow,Molino de Los Ranchos   0 \ Headflow,Molino de Peralillo   0 \ Headflow,Molino de Quelen   0 \ Headflow,Molino de Tranquilla   0 \ Headflow,Pangue o Inquilino   0 \ Headflow,Panguesillo Dos   0 \ Headflow,Panguesillo Uno   0 \ Headflow,Pintacura Alto   0 \ Headflow,Pintacura Bajo   0 \ Headflow,Poblacion   0 \ Headflow,RIO CHALINGA   0 \ Headflow,RIO CHOAPA   0 \ Headflow,RIO CUNCUMEN   0 \ Headflow,RIO ILLAPEL   0 \ Headflow,RIO TENCADAN   0 \ Headflow,Rodadero   0 \ Headflow,Salinero   0 \ Headflow,San Antonio   0 \ Headflow,San Francisco   0 \ Headflow,San Pedro   0 \ Headflow,Silvano   0 \ Headflow,Tahuincano   0 \ Headflow
mar-08,0.0449704,0.0120098,0,0,0,0.2,0,0.110675,0.0275035,0.214665,0.0375057,0.39195,1.32158,0.00592252,0,0.28006,0.125517,0,0,0.161651,0,0,0,0,0,0,0,0,0,0,0,0,0.0094604,0.0067,0.004891,0.204216,0.0289516,0.0933913,0.0478782,0.042009,0.175406,0,0.2,0,0.245555,0.13266,0.0237448,0.0047637,0.0347221,0.0724605,0.156512,0.0467948,0.0390208,0.13859,0.141028,0.0751874,0.132258,0.115977,0.024924,0.217415,0.280114,0.080668,0.0901706,0.194142,3.80354,0,0.066474,0,0.18502,0.025192,0.009849,0.0231921,0.024924,0.330084,0.0651365
abr-08,0.0422856,0.0112927,0,0,0,0.159,0.191943,0.104067,0.0258615,0.201849,0.0352665,0.36855,1.24268,0.00300872,0,0.26334,0.107503,0,0.001,0.138451,0.001,0,0,0,0,0,0,0.043684,0,0,0,0.001,0.0088956,0.0063,0.004599,0.192024,0.0188227,0.0878157,0.0450198,0.039501,0.164934,0,0.159,0,0.230895,0.12474,0.0223272,0.0044793,0.0326491,0.0681345,0.147168,0.0440011,0.0366912,0.130316,0.132609,0.0706986,0.124362,0.109053,0.023436,0.204435,0.26339,0.075852,0.0847873,0.226936,3.25767,0.0329598,0.0336086,0.0271582,0.173974,0.023688,0.009261,0.0218074,0.023436,0.310377,0.0349551
may-08,0,0,0,0,0,0.11,0.5222,0.165186,0,0,0.0559786,0.00947007,1.9725,0,0,0,0.111742,0.018,0.0439998,0.14391,0.026,0.01,0.026,0.018,0.006,0.0105128,0.112803,0.193985,0.0341893,0.0314769,0.135015,0.00899996,0.01412,0.01,0.0073,0.3048,0.04812,0.13939,0.07146,0,0,0,0.11,0,0,0,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0,0,0.0742247,0,0,0,0.0372,0,0.41808,0.1204,0.134583,0.145927,3.38613,0.105539,0.582796,0.0513392,0,0.0376,0.0147,0.034615,0.0372,0.492662,0
jun-08,0,0.017925,0,0,0,0.322,0.437519,0,0,0,0,0.585,1.9725,0.01366,0,0,0.13816,0.024,0.078,0.177933,0.047,0.018,0.045,0.03,0.007,0.0127682,0.138016,0.240176,0.0412292,0.0471779,0.113022,0.007,0.01412,0.01,0.0073,0.3048,0.04812,0.13939,0.07146,0.0627,0,0,0.322,0,0.140893,0.0208936,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0,0,0,0.0372,0.3245,0.41808,0.1204,0.134583,0.140228,4.18665,0.0565694,0.590648,0.0274058,0,0.0376,0.0147,0.034615,0.0372,0,0
jul-08,0,0.017925,0,0,0,0.515998,1.19119,0,0,0,0,0.585,1.9725,0.01366,0,0,0.147254,0.017,0.0409999,0.189646,0.025,0.011,0.027,0.018,0.006,0.0110819,0.119165,0.177936,0.0558513,0.0567107,0.308759,0.025,0.01412,0.01,0.0073,0.3048,0.04812,0.13939,0.07146,0.0627,0,0,0.515998,0,0.101916,0.020134,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0,0,0,0.0372,0.3245,0.41808,0.1204,0.134583,0.011119,4.46225,0.035927,0.667884,0.0132609,0,0.0376,0.0147,0.034615,0.0372,0,0
ago-08,0.06712,0.017925,0,0,0,4.60499,1.22506,0,0.04105,0.320396,0,0.585,1.9725,0.01366,0,0.418,0.204472,0.135,0.831997,0.263335,0.498999,0.035,0.0869997,0.0569997,0.012,0.019935,0.218132,0.398499,0.108923,0.0836275,0.317557,0.026,0.01412,0.01,0.0073,0.3048,0.04812,0.13939,0.07146,0.0627,0.2618,0,4.60499,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0,0,0.0372,0.3245,0.41808,0.1204,0.134583,0.407538,6.19612,0.196798,0.991991,0.0919474,0,0.0376,0.0147,0.034615,0.0372,0.492662,0
sept-08,0.06712,0.017925,0,0,0,0.373,0,0,0.04105,0.320395,0,0.585,1.9725,0.00192984,0,0.418,0.285208,0,0,0.367313,0,0,0.001,0,0.001,0.00349355,0.034336,0.0517079,0,0.0118502,0,0,0.01412,0.01,0.0073,0.3048,0.029185,0.13939,0.07146,0.0627,0.2618,0,0.373,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0,0,0.0372,0.3245,0.41808,0.1204,0.134583,0.746254,8.64263,0.0277745,0.237533,0.0127949,0,0.0376,0.0147,0.034615,0.0372,0,0.0564889
oct-08,0.06712,0.017925,0,0,0,0.2,0,0.165186,0.04105,0.320396,0.0559786,0.585,1.9725,0.0041837,0,0.418,0.736432,0,0,0.948432,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0365338,0.13939,0.07146,0.0627,0.2618,0,0.2,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0.1974,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,1.03304,22.3161,0.125744,0.542339,0.0814822,0.27615,0.0376,0.0147,0.034615,0.0372,0.492662,0.105165
nov-08,0.06712,0.017925,0,0,0,0.113,0,0.165186,0.04105,0.320395,0.0559786,0.585,1.9725,0.00747347,0,0.418,1.38952,0,0,1.78953,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0481079,0.13939,0.07146,0.0627,0.2618,0,0.113,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0.1974,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,1.63572,42.1065,0.575015,4.75062,0.177037,0.27615,0.0376,0.0147,0.034615,0.0372,0.492662,0.19474
dic-08,0.06712,0.017925,0,0,0,0.701997,0,0.165186,0.04105,0.320396,0.0559786,0.585,1.9725,0.00951299,0,0.418,0.598682,0,0,0.771031,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0481065,0.13939,0.07146,0.0627,0.2618,0,0.701997,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0.1974,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,1.1312,18.1419,0.0897905,0.526124,0.0142195,0.27615,0.0376,0.0147,0.034615,0.0372,0.492662,0.229176
ene-09,0.06712,0.017925,0,0,0,1.193,0,0.165186,0.04105,0.320396,0.0559786,0.585,1.9725,0.00951299,0,0.418,0.273772,0,0,0.352585,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0481141,0.13939,0.07146,0.0627,0.2618,0,1.193,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0.1974,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,0.845587,8.29611,0.0003203,0.231253,5.32997E-05,0.27615,0.0376,0.0147,0.034615,0.0372,0.492662,0.207855
feb-09,0.0597368,0.0159532,0,0,0,0.166,0,0.147016,0.0365345,0.285152,0.049821,0.52065,1.75552,0.00827777,0,0.37202,0.194629,0,0.001,0.250659,0.001,0,0,0,0,0,0,0,0,0,0,0,0.0125668,0.0089,0.006497,0.271272,0.0428146,0.124057,0.0635994,0.055803,0.233002,0,0.166,0,0.326185,0.17622,0.0315416,0.0063279,0.0461234,0.0962535,0.207904,0.0621603,0.0518336,0.184097,0.187336,0.0998758,0.175686,0.154059,0.033108,0.288805,0.372091,0.107156,0.119779,0.538112,5.89782,0.10801,0.126229,0.0366158,0.245773,0.033464,0.013083,0.0308074,0.033108,0.438469,0.119161
mar-09,0.0222529,0.00129482,0,0,0,0.142,0,0.165186,0.00792308,0.144628,0.0559786,0.44978,1.9725,0.00592252,0,0.107038,0.162775,0,0,0.209634,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0289516,0.13939,0.07146,0.0231241,0.0913474,0,0.142,0,0.0798214,0.0679915,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.00479125,0.0681604,0.0401848,0.0219047,0.0874007,0.0547739,0.0372,0.0968655,0.352387,0.1204,0.134583,0.24779,4.93257,0,0.0418884,0,0.0878472,0.0376,0.0147,0.034615,0.0372,0.492662,0.0651365
abr-09,0.0124222,0.00078642,0,0,0,0.04,0,0.0337754,0.00452857,0.0875132,0.013376,0.119724,1.89399,0.00330056,0,0.0683777,0.140745,0,0,0.181262,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0186764,0.13939,0.07146,0.0130369,0.0522656,0,0.04,0,0.045824,0.0404305,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.00259849,0.038094,0.206998,0.0123081,0.0486565,0.0306546,0.0372,0.0541833,0.41808,0.1204,0.134583,0.263092,4.26497,0,0.21171,0,0.0497433,0.0376,0.0147,0.034615,0.0372,0.492662,0.0393218
may-09,0.00429922,0.000382985,0,0,0,0.0619997,0,0.00913756,0.00163851,0.0379234,0.00554634,0.0534799,1.49112,0.00121147,0,0.0334936,0.131755,0.001,0.002,0.169685,0.001,0,0,0,0,0,0,0.0416779,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0190811,0.13939,0.07146,0.00524522,0.0193892,0,0.0619997,0,0.0200606,0.0176555,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.0181767,0.0104383,0.21049,0.0047362,0.019369,0.0113433,0.0372,0.0201224,0.41808,0.1204,0.134583,0.18602,3.99257,0,0.00143183,0,0.013528,0.0376,0.0147,0.034615,0.0372,0.492662,0.0188998
jun-09,0,0,0,0,0,0.151,1.11498,0.165186,0,0,0.0559786,0.243159,1.9725,0.01366,0,0,0.128117,0.037,0.119,0.164999,0.0709996,0.028,0.069,0.046,0.012,0.0196188,0.214598,0.33837,0.067765,0.0948426,0.288966,0.024,0.01412,0.01,0.0073,0.3048,0.04812,0.13939,0.07146,0,0,0,0.151,0,0,0.0629679,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0,0.21049,0,0,0,0.0372,0,0.41808,0.1204,0.134583,0.354053,3.88233,0.130708,1.09655,0.0682944,0,0.0376,0.0147,0.034615,0.0372,0.492662,0
jul-09,0,0.017925,0,0,0,0.187,0.547607,0,0,0.00356843,0,0.585,1.9725,0.01366,0,0,0.14008,0.015,0.035,0.180405,0.021,0.00899996,0.023,0.016,0.004,0.00897401,0.0956011,0.192081,0.0379801,0.0354022,0.141613,0.00899996,0.01412,0.01,0.0073,0.3048,0.04812,0.13939,0.07146,0.0627,0,0,0.187,0,0.0726003,0.0069608,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0,0,0,0.0372,0.3245,0.41808,0.1204,0.134583,0.0394661,4.24481,0.030215,0.629279,0.0132609,0,0.0376,0.0147,0.034615,0.0372,0,0
ago-09,0,0.00291885,0,0,0,1.241,1.10932,0,0,0,0.0559786,0.585,1.9725,0.01366,0,0,0.175006,0.031,0.0879999,0.225387,0.0529999,0.015,0.037,0.024,0.00899996,0.0156138,0.169827,0.296346,0.0556683,0.0595146,0.287497,0.01,0.01412,0.01,0.0073,0.3048,0.04812,0.13939,0.07146,0.0627,0,0,1.241,0,0,0.0372199,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0,0,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,0.369509,5.3032,0.193675,0.885484,0.077861,0,0.0376,0.0147,0.034615,0.0372,0.492662,0
sept-09,0.06712,0.017925,0,0,0,1.804,0,0,0.04105,0.320395,0,0.585,1.9725,0.01366,0,0.418,0.220275,0.002,0.002,0.283688,0.001,0.004,0.009,0.006,0,0.00286118,0.0272669,0.071615,0,0.0112895,0,0,0.01412,0.01,0.0073,0.3048,0.04812,0.13939,0.07146,0.0627,0.2618,0,1.804,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0,0,0.0372,0.3245,0.41808,0.1204,0.134583,0.565567,6.675,0,0.139655,0,0,0.0376,0.0147,0.034615,0.0372,0,0.0521222
oct-09,0.06712,0.017925,0,0,0,0.34,0,0.165186,0.04105,0.320396,0.0559786,0.585,1.9725,0.0041837,0,0.418,0.464266,0,0,0.597917,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0365338,0.13939,0.07146,0.0627,0.2618,0,0.34,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0.1974,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,0.610122,14.0687,0.149473,0.184297,0.0750915,0.27615,0.0376,0.0147,0.034615,0.0372,0.492662,0.105165
nov-09,0.06712,0.017925,0,0,0,0.135,0,0.165186,0.04105,0.320395,0.0559786,0.585,1.9725,0.00747347,0,0.418,0.765818,0,0,0.986281,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0481079,0.13939,0.07146,0.0627,0.2618,0,0.135,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0.1974,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,0.824209,23.2066,0.20937,0.248847,0.0452635,0.27615,0.0376,0.0147,0.034615,0.0372,0.492662,0.19474
dic-09,0.06712,0.017925,0,0,0,0.229,0,0.165186,0.04105,0.320396,0.0559786,0.585,1.9725,0.00951299,0,0.418,0.451482,0,0,0.581452,0,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0481065,0.13939,0.07146,0.0627,0.2618,0,0.229,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0.1974,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,0.476146,13.6813,0.161912,0.176081,0.0284124,0.27615,0.0376,0.0147,0.034615,0.0372,0.492662,0.229176
ene-10,0.06712,0.017925,0,0,0,0.209,0,0.165186,0.04105,0.320396,0.0559786,0.585,1.9725,0.00951299,0,0.418,0.213467,0,0.002,0.27492,0.001,0,0,0,0,0,0,0,0,0,0,0,0.01412,0.01,0.0073,0.3048,0.0481141,0.13939,0.07146,0.0627,0.2618,0,0.209,0,0.3665,0.198,0.03544,0.00711,0.051824,0.10815,0.2336,0.069843,0.05824,0.20685,0.21049,0.11222,0.1974,0.1731,0.0372,0.3245,0.41808,0.1204,0.134583,0.453995,6.46868,0.0127052,0.112918,0.00015977,0.27615,0.0376,0.0147,0.034615,0.0372,0.492662,0.207855
feb-10,0.0523536,0.0139815,0,0,0,0.331,0,0.128845,0.032019,0.249908,0.0436633,0.4563,1.53855,0.00827777,0,0.32604,0.13682,0,0,0.176208,0,0,0,0,0,0,0,0,0,0,0,0,0.0110136,0.0078,0.005694,0.237744,0.0375224,0.108724,0.0557388,0.048906,0.204204,0,0.331,0,0.28587,0.15444,0.0276432,0.0055458,0.0404227,0.084357,0.182208,0.0544775,0.0454272,0.161343,0.164182,0.0875316,0.153972,0.135018,0.029016,0.25311,0.326102,0.093912,0.104975,0.337531,4.14604,0,0.105908,0,0.215397,0.029328,0.011466,0.0269997,0.029016,0.384276,0.119161
mar-10,0.0222529,0.0139815,0,0,0,0.142,0,0.128845,0.00792308,0.249908,0.0436633,0.4563,1.53855,0.00592252,0,0.23394,0.129083,0,0,0.166243,0,0,0,0,0,0,0,0,0,0,0,0,0.0110136,0.0078,0.005694,0.237744,0.0289516,0.108724,0.0557388,0.048906,0.204204,0,0.142,0,0.28587,0.0679915,0.0276432,0.0055458,0.0404227,0.084357,0.182208,0.0544775,0.0454272,0.161343,0.164182,0.0219047,0.153972,0.135018,0.029016,0.25311,0.326102,0.093912,0.104975,0.143786,3.91159,0,0.0636499,0,0.0878472,0.029328,0.011466,0.0269997,0.029016,0.384276,0.0651365
abr-10,0.0124222,0.00078642,0,0,0,0.143,0,0.128845,0.00452857,0.0875132,0.0436633,0.4563,1.53855,0.00330056,0.5,0.0683777,0.118965,0,0,0.153212,0,0,0,0,0,0,0,0,0,0,0,0,0.0110136,0.0078,0.005694,0.237744,0.0186764,0.108724,0.0557388,0.048906,0.0522656,0,0.143,0,0.045824,0.0404305,0.0276432,0.0055458,0.0404227,0.084357,0.182208,0.0544775,0.00259849,0.161343,0.116397,0.0123081,0.0486565,0.135018,0.029016,0.25311,0.326102,0.093912,0.104975,0.274953,3.20233,0,0.0259191,0,0.0497433,0.029328,0.011466,0.0269997,0.029016,0.384276,0.0393218
may-10,0,0,0,0,0,0.085,0.496797,0.128845,0,0,0.0436633,0.4563,1.53855,0.0106548,0.5,0,0.105706,0.008,0.033,0.136137,0.02,0.01,0.025,0.016,0.007,0.012979,0.140372,0.188018,0.0363555,0.0376449,0.128418,0.008,0.0110136,0.0078,0.005694,0.237744,0.0375336,0.108724,0.0557388,0,0,0,0.085,0,0,0.00715235,0.0276432,0.0055458,0.0404227,0.084357,0.182208,0.0544775,0.0454272,0,0.164182,0,0,0.0654033,0.029016,0,0.326102,0.093912,0.104975,0.108052,3.20322,0.0987325,0.622801,0.0512858,0,0.029328,0.011466,0.0269997,0.029016,0.384276,0
jun-10,0,0,0,0,0,0.19,0.843993,0,0,0,0,0.4563,1.53855,0.0106548,0.5,0,0.113278,0.016,0.059,0.145888,0.035,0.015,0.037,0.024,0.007,0.0120726,0.13024,0.212091,0.0520602,0.0477388,0.218588,0.017,0.0110136,0.0078,0.005694,0.237744,0.0375336,0.108724,0.0557388,0.048906,0,0,0.19,0,0,0.0332684,0.0276432,0.0055458,0.0404227,0.084357,0.182208,0.0544775,0.0454272,0.161343,0.164182,0,0,0,0.029016,0.0460388,0.326102,0.093912,0.104975,0.238232,3.43267,0.0624441,0.67353,0.0274058,0,0.029328,0.011466,0.0269997,0.029016,0.384276,0
jul-10,0,0,0,0,0,0.221,0.454454,0,0,0.0063658,0,0.4563,1.53855,0.0106548,0.5,0,0.102257,0.008,0.034,0.131695,0.02,0.007,0.018,0.012,0.004,0.00855242,0.0908886,0.143936,0.0325647,0.0258693,0.117421,0.007,0.0110136,0.0078,0.005694,0.237744,0.0375336,0.108724,0.0557388,0.048906,0,0,0.221,0,0,0.00097299,0.0276432,0.0055458,0.0404227,0.084357,0.182208,0.0544775,0.0454272,0.161343,0.164182,0,0,0,0.029016,0.205206,0.326102,0.093912,0.104975,0.069089,3.09871,0.0245029,0.313774,0.0132609,0,0.029328,0.011466,0.0269997,0.029016,0,0
ago-10,0.0030836,0.000504248,0,0,0,0.215,0,0,0.000965763,0.0299191,0.0358263,0.105828,1.2624,0.00671811,0.5,0.0309437,0.102864,0.006,0.014,0.132476,0.008,0,0.001,0,0.001,0.00423129,0.0425829,0.0757811,0,0.0140933,0,0,0.0090368,0.0064,0.004672,0.195072,0.0307968,0.0892096,0.0457344,0.00539341,0.0144618,0,0.215,0,0.0213907,0.0173282,0.0226816,0.0045504,0.0331674,0.069216,0.149504,0.0446995,0.0372736,0.00805058,0.134714,0.00352898,0,0.00950599,0.023808,0.0158896,0.267571,0.077056,0.0861331,0.238556,3.1171,0.0245296,0.0594377,0.0132609,0.0172468,0.024064,0.009408,0.0221536,0.023808,0.315304,0.0244048
sept-10,0.0053081,0.000693378,0,0,0,0.179,0.429051,0.0875486,0.00226447,0.0520657,0.0296687,0.31005,1.04542,0.0072398,0.5,0.045552,0.115038,0.006,0.02,0.148155,0.012,0.005,0.012,0.008,0.005,0.00910046,0.097015,0.103763,0.0174013,0.0236262,0.110823,0.007,0.0074836,0.0053,0.003869,0.161544,0.0255036,0.0738767,0.0378738,0.00979084,0.0273801,0,0.179,0,0.0330201,0.022041,0.0187832,0.0037683,0.0274667,0.0573195,0.123808,0.0370168,0.0308672,0.0994673,0.11156,0.00422199,0.0212421,0.091743,0.019716,0.02361,0.221582,0.063812,0.071329,0.15512,3.486,0.0589965,0.298709,0.0264978,0.0317842,0.019928,0.007791,0.0183459,0.019716,0.261111,0.0331997
oct-10,0.0355736,0.00950025,0,0,0,0.226,0.242752,0.0875486,0.0217565,0.16981,0.0296687,0.31005,1.04542,0.00711038,0.5,0.22154,0.151534,0.002,0.00899996,0.195157,0.005,0.002,0.005,0.003,0.001,0.0038097,0.0378704,0.0797932,0.0130689,0.0135325,0.0624388,0.002,0.0074836,0.0053,0.003869,0.161544,0.0255036,0.0738767,0.0378738,0.033231,0.138754,0,0.226,0,0.194245,0.10494,0.0187832,0.0037683,0.0274667,0.0573195,0.123808,0.0370168,0.0308672,0.10963,0.11156,0.0594766,0.104622,0.091743,0.019716,0.171985,0.221582,0.063812,0.071329,0.229834,4.59192,0.12102,0.159015,0.0627894,0.14636,0.019928,0.007791,0.018346,0.019716,0.261111,0.0910789
nov-10,0.0355736,0.00950025,0,0,0,0.188,0.183475,0.0875486,0.0217565,0.16981,0.0296687,0.31005,1.04542,0.0072398,0.5,0.22154,0.203544,0.01,0.033,0.26214,0.02,0.009,0.022,0.015,0.005,0.0091848,0.0979576,0.180045,0,0.0236262,0,0.001,0.0074836,0.0053,0.003869,0.161544,0.0255036,0.0738767,0.0378738,0.033231,0.138754,0,0.188,0,0.194245,0.10494,0.0187832,0.0037683,0.0274667,0.0573195,0.123808,0.0370168,0.0308672,0.10963,0.11156,0.0594766,0.104622,0.091743,0.019716,0.171985,0.221582,0.063812,0.071329,0.337819,6.16798,0.275428,0.600968,0.0784753,0.14636,0.019928,0.007791,0.0183459,0.019716,0.261111,0.172907
dic-10,0.0407945,0.00480506,0,0,0,0.235,0,0.108267,0.0156386,0.214606,0.0375015,0.325728,1.32132,0.00914959,0.0952286,0.280003,0.122355,0,0,0.157579,0,0,0,0,0,0,0,0,0,0,0,0,0.0094604,0.0067,0.004891,0.204166,0.0322304,0.093367,0.0478621,0.0419974,0.17538,0,0.235,0,0.202395,0.132631,0.0130325,0.0047637,0.0347221,0.0724605,0.156512,0.0467948,0.0145322,0.127123,0.0937531,0.0390467,0.132227,0.115953,0.0249157,0.197377,0.280073,0.0575552,0.090155,0.501501,3.70774,0.230936,0.121643,0.0420191,0.183733,0.025192,0.009849,0.0231921,0.024924,0.330012,0.229176
ene-11,0.0375872,0.010038,0,0,0,0.209,0,0.0925042,0.022988,0.179421,0.031348,0.3276,1.1046,0.00764844,0.5,0.23408,0.101406,0,0,0.130598,0,0,0,0,0,0,0,0,0,0,0,0,0.0079072,0.0056,0.004088,0.170688,0.0269411,0.0780584,0.0400176,0.035112,0.146608,0,0.209,0,0.20524,0.11088,0.0198464,0.0039816,0.0290214,0.060564,0.130816,0.0391121,0.0326144,0.115836,0.117874,0.0628432,0.110544,0.096936,0.020832,0.18172,0.234125,0.067424,0.0753665,0.40762,3.0729,0.0278394,0.120851,0.00673693,0.154644,0.021056,0.008232,0.0193844,0.020832,0.275891,0.19306
feb-11,0.0256836,0.00985875,0,0,0,0.398,0,0.0908523,0.00993878,0.176218,0.0307882,0.32175,1.08488,0.00751125,0.5,0.2299,0.0790112,0,0,0.101757,0,0,0,0,0,0.00296658,0.0284451,0.0476959,0,0.0120745,0,0,0.007766,0.0055,0.004015,0.16764,0.0264561,0.0766645,0.039303,0.034485,0.14399,0,0.398,0,0.201575,0.1089,0.019492,0.0039105,0.0285032,0.0594825,0.12848,0.0384136,0.032032,0.113768,0.11577,0.0311954,0.10857,0.095205,0.02046,0.178475,0.229944,0.06622,0.0740207,0.233907,2.39428,0.441733,0.223592,0.121581,0.139621,0.02068,0.008085,0.0190383,0.02046,0.270964,0.119161
mar-11,0.0222529,0.009321,0,0,0,0.146,0,0.0858967,0.00792308,0.144628,0.0291089,0.293628,1.0257,0.00592252,0.5,0.21736,0.0768365,0,0,0.0989561,0,0,0,0,0,0,0,0,0,0,0,0,0.0073424,0.0052,0.003796,0.158496,0.0250142,0.0724828,0.0371592,0.032604,0.0913474,0,0.146,0,0.177854,0.10296,0.0184288,0.0036972,0.0269485,0.056238,0.121472,0.0363184,0.0302848,0.0681604,0.109455,0.0219047,0.0874007,0.0547739,0.019344,0.16874,0.217402,0.062608,0.0699832,0.136418,2.32839,0,0.0791555,0,0.0878472,0.019552,0.007644,0.0179998,0.019344,0.256184,0.0651365
abr-11,0.0124222,0.0089625,0,0,0,0.161,0,0.082593,0.00452857,0.0875132,0.0279893,0.274117,0.98625,0.00330056,0.5,0.209,0.0698167,0.001,0,0.0899155,0,0,0,0,0,0,0,0,0,0,0,0,0.00706,0.005,0.00365,0.1524,0.0186764,0.069695,0.03573,0.03135,0.0522656,0,0.161,0,0.0908428,0.099,0.01772,0.003555,0.025912,0.054075,0.1168,0.0349215,0.02912,0.038094,0.105245,0.0123081,0.0486565,0.0306546,0.0186,0.16225,0.20904,0.0602,0.0672915,0.118086,2.11566,0,0.00310295,0,0.0497433,0.0188,0.00735,0.0173075,0.0186,0.246331,0.0393218
